"","Price"
"2018-04-24",1320
"2018-04-25",1352
"2018-04-26",1352
"2018-04-27",1333
"2018-04-30",1297
"2018-05-02",1352
"2018-05-03",1361
"2018-05-04",1379
"2018-05-08",1366
"2018-05-09",1333
"2018-05-10",1361
"2018-05-11",1366
"2018-05-14",1338
"2018-05-15",1325
"2018-05-16",1279
"2018-05-17",1287
"2018-05-18",1338
"2018-05-21",1325
"2018-05-23",1310
"2018-05-24",1310
"2018-05-25",1287
"2018-05-28",1274
"2018-05-29",1265
"2018-05-30",1251
"2018-05-31",1265
"2018-06-01",1283
"2018-06-04",1283
"2018-06-05",1292
"2018-06-07",1297
"2018-06-08",1292
"2018-06-11",1292
"2018-06-12",1279
"2018-06-14",1265
"2018-06-15",1269
"2018-06-18",1242
"2018-06-19",1182
"2018-06-20",1196
"2018-06-21",1200
"2018-06-22",1205
"2018-06-25",1223
"2018-06-26",1215
"2018-06-27",1205
"2018-06-28",1205
"2018-06-29",1200
"2018-07-02",1164
"2018-07-03",1146
"2018-07-04",1151
"2018-07-05",1146
"2018-07-06",1128
"2018-07-09",1113
"2018-07-10",1136
"2018-07-11",1151
"2018-07-12",1136
"2018-07-13",1151
"2018-07-16",1141
"2018-07-17",1146
"2018-07-18",1128
"2018-07-19",1113
"2018-07-20",1136
"2018-07-23",1109
"2018-07-24",1105
"2018-07-25",1077
"2018-07-26",1045
"2018-07-27",1054
"2018-07-30",1054
"2018-07-31",1059
"2018-08-01",1067
"2018-08-02",1072
"2018-08-03",1067
"2018-08-06",1063
"2018-08-07",1063
"2018-08-08",1086
"2018-08-09",1159
"2018-08-10",1132
"2018-08-13",1077
"2018-08-14",1086
"2018-08-16",1072
"2018-08-17",1128
"2018-08-20",1132
"2018-08-21",1123
"2018-08-22",1141
"2018-08-23",1151
"2018-08-24",1132
"2018-08-27",1113
"2018-08-28",1132
"2018-08-29",1471
"2018-08-30",1439
"2018-08-31",1457
"2018-09-03",1462
"2018-09-04",1416
"2018-09-05",1412
"2018-09-06",1389
"2018-09-07",1384
"2018-09-10",1356
"2018-09-11",1393
"2018-09-12",1366
"2018-09-13",1375
"2018-09-14",1352
"2018-09-17",1366
"2018-09-18",1348
"2018-09-19",1315
"2018-09-20",1325
"2018-09-21",1329
"2018-09-27",1361
"2018-09-28",1338
"2018-10-01",1320
"2018-10-02",1310
"2018-10-04",1269
"2018-10-05",1251
"2018-10-08",1256
"2018-10-10",1196
"2018-10-11",1105
"2018-10-12",1141
"2018-10-15",1123
"2018-10-16",1164
"2018-10-17",1177
"2018-10-18",1169
"2018-10-19",1187
"2018-10-22",1233
"2018-10-23",1200
"2018-10-24",1086
"2018-10-25",980
"2018-10-26",939
"2018-10-29",843
"2018-10-30",867
"2018-10-31",912
"2018-11-01",931
"2018-11-02",976
"2018-11-05",980
"2018-11-06",976
"2018-11-07",939
"2018-11-08",957
"2018-11-09",972
"2018-11-12",939
"2018-11-13",935
"2018-11-14",935
"2018-11-15",939
"2018-11-16",972
"2018-11-19",980
"2018-11-20",980
"2018-11-21",985
"2018-11-22",962
"2018-11-23",949
"2018-11-26",953
"2018-11-27",972
"2018-11-28",985
"2018-11-29",990
"2018-11-30",990
"2018-12-03",1008
"2018-12-04",1041
"2018-12-05",1031
"2018-12-06",1003
"2018-12-07",1003
"2018-12-10",980
"2018-12-11",1018
"2018-12-12",1082
"2018-12-13",1146
"2018-12-14",1128
"2018-12-17",1196
"2018-12-18",1164
"2018-12-19",1159
"2018-12-20",1123
"2018-12-21",1141
"2018-12-24",1128
"2018-12-26",1100
"2018-12-27",1057
"2018-12-28",1090
"2019-01-02",1057
"2019-01-03",1038
"2019-01-04",1038
"2019-01-07",1066
"2019-01-08",1258
"2019-01-09",1291
"2019-01-10",1195
"2019-01-11",1229
"2019-01-14",1200
"2019-01-15",1229
"2019-01-16",1229
"2019-01-17",1224
"2019-01-18",1200
"2019-01-21",1234
"2019-01-22",1229
"2019-01-23",1186
"2019-01-24",1200
"2019-01-25",1200
"2019-01-28",1215
"2019-01-29",1224
"2019-01-30",1234
