"","Price"
"2020-10-30",41100
"2020-11-02",39500
"2020-11-03",43600
"2020-11-04",56600
"2020-11-05",73500
"2020-11-06",62000
"2020-11-09",61000
"2020-11-10",56200
"2020-11-11",54500
"2020-11-12",57200
"2020-11-13",54100
"2020-11-16",54500
"2020-11-17",51300
"2020-11-18",50100
"2020-11-19",50500
"2020-11-20",49600
"2020-11-23",52100
"2020-11-24",51900
"2020-11-25",57800
"2020-11-26",54800
"2020-11-27",51900
"2020-11-30",48600
"2020-12-01",49500
"2020-12-02",49950
"2020-12-03",48100
"2020-12-04",46500
"2020-12-07",47650
"2020-12-08",46100
"2020-12-09",45350
"2020-12-10",45350
"2020-12-11",45450
"2020-12-14",44550
"2020-12-15",46100
"2020-12-16",46950
"2020-12-17",47050
"2020-12-18",46300
"2020-12-21",45000
"2020-12-22",43950
"2020-12-23",43600
"2020-12-24",45600
"2020-12-28",46600
"2020-12-29",47100
"2020-12-30",48800
"2021-01-04",50600
"2021-01-05",52700
"2021-01-06",52500
"2021-01-07",65200
"2021-01-08",58300
"2021-01-11",54000
"2021-01-12",52400
"2021-01-13",55400
"2021-01-14",56000
"2021-01-15",55800
"2021-01-18",52300
"2021-01-19",53200
"2021-01-20",53500
"2021-01-21",55200
"2021-01-22",55600
"2021-01-25",57000
"2021-01-26",55300
"2021-01-27",52000
"2021-01-28",49700
"2021-01-29",47550
"2021-02-01",46000
"2021-02-02",48100
"2021-02-03",49950
"2021-02-04",51800
"2021-02-05",52100
"2021-02-08",52800
"2021-02-09",51100
"2021-02-10",50500
"2021-02-15",49500
"2021-02-16",49550
"2021-02-17",49350
"2021-02-18",48950
"2021-02-19",48300
"2021-02-22",47100
"2021-02-23",46950
"2021-02-24",45550
"2021-02-25",46100
"2021-02-26",44800
"2021-03-02",45100
"2021-03-03",45250
"2021-03-04",44950
"2021-03-05",44100
"2021-03-08",43250
"2021-03-09",41850
"2021-03-10",41500
"2021-03-11",42600
"2021-03-12",43900
"2021-03-15",43950
"2021-03-16",43700
"2021-03-17",43000
"2021-03-18",43000
"2021-03-19",42300
"2021-03-22",42300
"2021-03-23",41900
"2021-03-24",42150
"2021-03-25",41750
"2021-03-26",41800
"2021-03-29",44500
"2021-03-30",47100
"2021-03-31",45950
"2021-04-01",45900
"2021-04-02",44900
"2021-04-05",44100
"2021-04-06",45200
"2021-04-07",45800
"2021-04-08",45650
"2021-04-09",45650
"2021-04-12",46050
"2021-04-13",45050
"2021-04-14",45250
"2021-04-15",45250
"2021-04-16",46650
"2021-04-19",47150
"2021-04-20",49700
"2021-04-21",50100
"2021-04-22",51200
"2021-04-23",53500
