"","Price"
"2018-04-24",18226
"2018-04-25",17892
"2018-04-26",18226
"2018-04-27",18130
"2018-04-30",16842
"2018-05-02",17176
"2018-05-03",17176
"2018-05-04",16222
"2018-05-08",15220
"2018-05-09",15745
"2018-05-10",15792
"2018-05-11",16317
"2018-05-14",16222
"2018-05-15",15745
"2018-05-16",17176
"2018-05-17",16508
"2018-05-18",17892
"2018-05-21",17939
"2018-05-23",17558
"2018-05-24",17271
"2018-05-25",17319
"2018-05-28",16890
"2018-05-29",16794
"2018-05-30",16222
"2018-05-31",16126
"2018-06-01",16651
"2018-06-04",16270
"2018-06-05",17224
"2018-06-07",17224
"2018-06-08",16938
"2018-06-11",16794
"2018-06-12",16270
"2018-06-14",16270
"2018-06-15",16126
"2018-06-18",15363
"2018-06-19",14123
"2018-06-20",14504
"2018-06-21",13789
"2018-06-22",13741
"2018-06-25",14170
"2018-06-26",14075
"2018-06-27",14504
"2018-06-28",13979
"2018-06-29",13598
"2018-07-02",13073
"2018-07-03",12739
"2018-07-04",13073
"2018-07-05",13073
"2018-07-06",13025
"2018-07-09",13311
"2018-07-10",13884
"2018-07-11",13789
"2018-07-12",13741
"2018-07-13",13836
"2018-07-16",13741
"2018-07-17",13502
"2018-07-18",13025
"2018-07-19",13168
"2018-07-20",12739
"2018-07-23",11451
"2018-07-24",11498
"2018-07-25",11212
"2018-07-26",11546
"2018-07-27",11546
"2018-07-30",11880
"2018-07-31",12023
"2018-08-01",12310
"2018-08-02",12023
"2018-08-03",11928
"2018-08-06",12071
"2018-08-07",12405
"2018-08-08",12548
"2018-08-09",12405
"2018-08-10",12930
"2018-08-13",12214
"2018-08-14",12214
"2018-08-16",11785
"2018-08-17",12023
"2018-08-20",12262
"2018-08-21",12834
"2018-08-22",12787
"2018-08-23",12787
"2018-08-24",14266
"2018-08-27",16270
"2018-08-28",16413
"2018-08-29",16747
"2018-08-30",16651
"2018-08-31",16938
"2018-09-03",17128
"2018-09-04",17367
"2018-09-05",17510
"2018-09-06",17510
"2018-09-07",16556
"2018-09-10",16460
"2018-09-11",16794
"2018-09-12",16604
"2018-09-13",16890
"2018-09-14",16938
"2018-09-17",17367
"2018-09-18",17987
"2018-09-19",16842
"2018-09-20",17176
"2018-09-21",17081
