"","Price"
"2018-04-24",1640
"2018-04-25",1465
"2018-04-26",1420
"2018-04-27",1385
"2018-04-30",1335
"2018-05-02",1270
"2018-05-03",1285
"2018-05-04",1265
"2018-05-08",1200
"2018-05-09",1205
"2018-05-10",1230
"2018-05-11",1225
"2018-05-14",1175
"2018-05-15",1175
"2018-05-16",1115
"2018-05-17",1105
"2018-05-18",1135
"2018-05-21",1155
"2018-05-23",1115
"2018-05-24",1105
"2018-05-25",1060
"2018-05-28",1085
"2018-05-29",1055
"2018-05-30",1145
"2018-05-31",1075
"2018-06-01",1060
"2018-06-04",1095
"2018-06-05",1070
"2018-06-07",1100
"2018-06-08",1145
"2018-06-11",1090
"2018-06-12",1070
"2018-06-14",1050
"2018-06-15",1050
"2018-06-18",1010
"2018-06-19",994
"2018-06-20",998
"2018-06-21",955
"2018-06-22",1000
"2018-06-25",972
"2018-06-26",953
"2018-06-27",942
"2018-06-28",878
"2018-06-29",902
"2018-07-02",906
"2018-07-03",959
"2018-07-04",1085
"2018-07-05",1025
"2018-07-06",1075
"2018-07-09",1060
"2018-07-10",1060
"2018-07-11",1030
"2018-07-12",1040
"2018-07-13",1050
"2018-07-16",1035
"2018-07-17",1120
"2018-07-18",1110
"2018-07-19",1060
"2018-07-20",1080
"2018-07-23",1070
"2018-07-24",1055
"2018-07-25",1110
"2018-07-26",1120
"2018-07-27",1095
"2018-07-30",1115
"2018-07-31",1155
"2018-08-01",1105
"2018-08-02",1135
"2018-08-03",1135
"2018-08-06",1125
"2018-08-07",1100
"2018-08-08",1100
"2018-08-09",1090
"2018-08-10",1065
"2018-08-13",996
"2018-08-14",1005
"2018-08-16",998
"2018-08-17",1015
"2018-08-20",1015
"2018-08-21",1015
"2018-08-22",1060
"2018-08-23",1050
"2018-08-24",1045
"2018-08-27",1030
"2018-08-28",1050
"2018-08-29",1065
"2018-08-30",1070
"2018-08-31",1095
"2018-09-03",1100
"2018-09-04",1110
"2018-09-05",1115
"2018-09-06",1080
"2018-09-07",1090
"2018-09-10",1065
"2018-09-11",1080
"2018-09-12",1080
"2018-09-13",1085
"2018-09-14",1080
"2018-09-17",1050
"2018-09-18",1030
"2018-09-19",1015
"2018-09-20",1025
"2018-09-21",1020
"2018-09-27",1015
"2018-09-28",1015
"2018-10-01",999
"2018-10-02",980
"2018-10-04",943
"2018-10-05",901
"2018-10-08",909
"2018-10-10",856
"2018-10-11",817
"2018-10-12",842
"2018-10-15",840
"2018-10-16",857
"2018-10-17",832
