"","Price"
"2018-04-24",66400
"2018-04-25",66400
"2018-04-26",67800
"2018-04-27",67800
"2018-04-30",69200
"2018-05-02",70600
"2018-05-03",69500
"2018-05-04",69000
"2018-05-08",66000
"2018-05-09",64800
"2018-05-10",64200
"2018-05-11",65600
"2018-05-14",63600
"2018-05-15",63300
"2018-05-16",62900
"2018-05-17",64300
"2018-05-18",64900
"2018-05-21",65100
"2018-05-23",64900
"2018-05-24",64800
"2018-05-25",63400
"2018-05-28",63800
"2018-05-29",63300
"2018-05-30",64300
"2018-05-31",64700
"2018-06-01",66500
"2018-06-04",68800
"2018-06-05",68000
"2018-06-07",65600
"2018-06-08",66100
"2018-06-11",67700
"2018-06-12",68000
"2018-06-14",65000
"2018-06-15",64000
"2018-06-18",63700
"2018-06-19",63800
"2018-06-20",64100
"2018-06-21",62100
"2018-06-22",63200
"2018-06-25",62500
"2018-06-26",60900
"2018-06-27",61100
"2018-06-28",61200
"2018-06-29",61500
"2018-07-02",59800
"2018-07-03",58400
"2018-07-04",58100
"2018-07-05",57200
"2018-07-06",56900
"2018-07-09",56800
"2018-07-10",57500
"2018-07-11",56800
"2018-07-12",58000
"2018-07-13",57400
"2018-07-16",56600
"2018-07-17",56400
"2018-07-18",56800
"2018-07-19",55400
"2018-07-20",54400
"2018-07-23",52900
"2018-07-24",52300
"2018-07-25",51400
"2018-07-26",53700
"2018-07-27",54800
"2018-07-30",58100
"2018-07-31",59600
"2018-08-01",59800
"2018-08-02",58000
"2018-08-03",58700
"2018-08-06",57700
"2018-08-07",59000
"2018-08-08",58800
"2018-08-09",58700
"2018-08-10",58400
"2018-08-13",56600
"2018-08-14",57700
"2018-08-16",58000
"2018-08-17",58700
"2018-08-20",58000
"2018-08-21",57700
"2018-08-22",56900
"2018-08-23",57800
"2018-08-24",58300
"2018-08-27",58200
"2018-08-28",58500
"2018-08-29",58300
"2018-08-30",57900
"2018-08-31",58700
"2018-09-03",58000
"2018-09-04",57500
"2018-09-05",56900
"2018-09-06",55500
"2018-09-07",55700
"2018-09-10",55400
"2018-09-11",54800
"2018-09-12",54600
"2018-09-13",55400
"2018-09-14",55300
"2018-09-17",54600
"2018-09-18",54500
"2018-09-19",54400
"2018-09-20",54000
"2018-09-21",54000
"2018-09-27",54100
"2018-09-28",54400
"2018-10-01",53800
"2018-10-02",53200
"2018-10-04",52600
"2018-10-05",52000
"2018-10-08",51500
"2018-10-10",50200
"2018-10-11",48250
"2018-10-12",48550
"2018-10-15",48650
"2018-10-16",48750
"2018-10-17",48800
"2018-10-18",48550
"2018-10-19",47500
"2018-10-22",47350
"2018-10-23",46350
"2018-10-24",44800
"2018-10-25",43450
"2018-10-26",43800
"2018-10-29",43400
"2018-10-30",44200
"2018-10-31",45150
"2018-11-01",45550
"2018-11-02",46750
"2018-11-05",46450
"2018-11-06",45800
"2018-11-07",46100
"2018-11-08",47350
"2018-11-09",47400
"2018-11-12",47650
"2018-11-13",47000
"2018-11-14",47850
"2018-11-15",47200
"2018-11-16",47500
"2018-11-19",47750
"2018-11-20",47050
"2018-11-21",46300
"2018-11-22",46800
"2018-11-23",46150
"2018-11-26",46250
"2018-11-27",46000
"2018-11-28",46600
"2018-11-29",46550
"2018-11-30",46050
"2018-12-03",47200
"2018-12-04",46800
"2018-12-05",46900
"2018-12-06",45800
"2018-12-07",46000
"2018-12-10",44950
"2018-12-11",46150
"2018-12-12",46400
"2018-12-13",47450
"2018-12-14",45300
"2018-12-17",44900
"2018-12-18",45250
"2018-12-19",45400
"2018-12-20",44950
"2018-12-21",45000
"2018-12-24",44650
"2018-12-26",44300
"2018-12-27",44500
"2018-12-28",45650
"2019-01-02",45750
"2019-01-03",44100
"2019-01-04",43550
"2019-01-07",44100
"2019-01-08",43600
"2019-01-09",44050
"2019-01-10",44550
"2019-01-11",44750
"2019-01-14",44750
"2019-01-15",44750
"2019-01-16",44150
"2019-01-17",44600
"2019-01-18",48800
"2019-01-21",49000
"2019-01-22",49450
"2019-01-23",49650
"2019-01-24",50500
"2019-01-25",49050
"2019-01-28",50700
"2019-01-29",49750
"2019-01-30",50400
"2019-01-31",50000
"2019-02-01",49400
"2019-02-07",48250
"2019-02-08",48050
"2019-02-11",49950
"2019-02-12",50200
"2019-02-13",49750
"2019-02-14",49700
"2019-02-15",49250
"2019-02-18",49500
"2019-02-19",49000
"2019-02-20",48800
"2019-02-21",49250
"2019-02-22",49500
"2019-02-25",49400
"2019-02-26",49500
"2019-02-27",50000
"2019-02-28",50600
