"","Price"
"2018-04-24",3785
"2018-04-25",3690
"2018-04-26",3625
"2018-04-27",3585
"2018-04-30",3535
"2018-05-02",3500
"2018-05-03",3470
"2018-05-04",3465
"2018-05-08",3435
"2018-05-09",3430
"2018-05-10",3490
"2018-05-11",3530
"2018-05-14",3495
"2018-05-15",3480
"2018-05-16",3385
"2018-05-17",3360
"2018-05-18",3390
"2018-05-21",3350
"2018-05-23",3315
"2018-05-24",3265
"2018-05-25",3195
"2018-05-28",3140
"2018-05-29",3160
"2018-05-30",3145
"2018-05-31",3100
"2018-06-01",3120
"2018-06-04",3130
"2018-06-05",3110
"2018-06-07",3095
"2018-06-08",3115
"2018-06-11",3175
"2018-06-12",3165
"2018-06-14",3060
"2018-06-15",3090
"2018-06-18",3020
"2018-06-19",2955
"2018-06-20",2915
"2018-06-21",2910
"2018-06-22",2905
"2018-06-25",2990
"2018-06-26",2915
"2018-06-27",3785
"2018-06-28",3965
"2018-06-29",3830
"2018-07-02",3925
"2018-07-03",4125
"2018-07-04",4040
"2018-07-05",4070
"2018-07-06",3995
"2018-07-09",3660
"2018-07-10",3670
"2018-07-11",3700
"2018-07-12",3795
"2018-07-13",3845
"2018-07-16",3950
"2018-07-17",3800
"2018-07-18",3675
"2018-07-19",3260
"2018-07-20",3200
"2018-07-23",3010
"2018-07-24",3005
"2018-07-25",2920
"2018-07-26",2980
"2018-07-27",3110
"2018-07-30",3070
"2018-07-31",3070
"2018-08-01",3065
"2018-08-02",3000
"2018-08-03",3030
"2018-08-06",3570
"2018-08-07",3405
"2018-08-08",3420
"2018-08-09",3350
"2018-08-10",3165
"2018-08-13",2990
"2018-08-14",3030
"2018-08-16",3015
"2018-08-17",3135
"2018-08-20",3055
"2018-08-21",3040
"2018-08-22",3065
"2018-08-23",3005
"2018-08-24",3030
"2018-08-27",3065
"2018-08-28",3075
"2018-08-29",3090
"2018-08-30",3090
"2018-08-31",3110
"2018-09-03",3145
"2018-09-04",3125
"2018-09-05",3060
"2018-09-06",3045
"2018-09-07",3105
"2018-09-10",3160
"2018-09-11",3140
"2018-09-12",3150
"2018-09-13",3145
"2018-09-14",3130
"2018-09-17",3030
"2018-09-18",3000
"2018-09-19",3015
"2018-09-20",2970
"2018-09-21",2960
"2018-09-27",2995
"2018-09-28",2925
"2018-10-01",2895
"2018-10-02",2890
"2018-10-04",2810
"2018-10-05",2650
"2018-10-08",2600
"2018-10-10",2350
"2018-10-11",2300
"2018-10-12",2340
"2018-10-15",2430
"2018-10-16",2470
"2018-10-17",2465
"2018-10-18",2400
"2018-10-19",2380
"2018-10-22",2320
"2018-10-23",2265
"2018-10-24",2160
"2018-10-25",2095
"2018-10-26",2115
"2018-10-29",1910
"2018-10-30",1950
"2018-10-31",1980
"2018-11-01",2040
"2018-11-02",2650
"2018-11-05",2610
"2018-11-06",2480
"2018-11-07",2465
"2018-11-08",2455
"2018-11-09",2590
"2018-11-12",2455
