"","Price"
"2018-04-24",5840
"2018-04-25",5890
"2018-04-26",5950
"2018-04-27",6280
"2018-04-30",6190
"2018-05-02",6030
"2018-05-03",6450
"2018-05-04",5910
"2018-05-08",5600
"2018-05-09",5530
"2018-05-10",5430
"2018-05-11",5570
"2018-05-14",5400
"2018-05-15",5260
"2018-05-16",5060
"2018-05-17",5150
"2018-05-18",5150
"2018-05-21",5190
"2018-05-23",5150
"2018-05-24",5260
"2018-05-25",5190
"2018-05-28",5250
"2018-05-29",5370
"2018-05-30",5240
"2018-05-31",5190
"2018-06-01",5300
"2018-06-04",5370
"2018-06-05",5320
"2018-06-07",5270
"2018-06-08",5340
"2018-06-11",5280
"2018-06-12",5180
"2018-06-14",5050
"2018-06-15",4890
"2018-06-18",4550
"2018-06-19",4350
"2018-06-20",4695
"2018-06-21",4500
"2018-06-22",4490
"2018-06-25",4495
"2018-06-26",4460
"2018-06-27",4490
"2018-06-28",4300
"2018-06-29",4330
"2018-07-02",4125
"2018-07-03",4165
"2018-07-04",4325
"2018-07-05",4265
"2018-07-06",4520
"2018-07-09",4415
"2018-07-10",4535
"2018-07-11",4670
"2018-07-12",4650
"2018-07-13",4695
"2018-07-16",4540
"2018-07-17",4595
"2018-07-18",4450
"2018-07-19",4255
"2018-07-20",4290
"2018-07-23",4130
"2018-07-24",4200
"2018-07-25",4200
"2018-07-26",4260
"2018-07-27",4435
"2018-07-30",4360
"2018-07-31",4440
"2018-08-01",4540
"2018-08-02",4410
"2018-08-03",4395
"2018-08-06",4385
"2018-08-07",4420
"2018-08-08",4440
"2018-08-09",4450
"2018-08-10",4420
"2018-08-13",4195
"2018-08-14",4200
"2018-08-16",4110
"2018-08-17",4110
"2018-08-20",4080
"2018-08-21",4170
"2018-08-22",4030
"2018-08-23",4190
"2018-08-24",4350
"2018-08-27",4285
"2018-08-28",4260
"2018-08-29",4265
"2018-08-30",4175
"2018-08-31",4190
"2018-09-03",4165
"2018-09-04",4290
"2018-09-05",4290
"2018-09-06",4230
"2018-09-07",4225
"2018-09-10",4195
"2018-09-11",4200
"2018-09-12",4165
"2018-09-13",4110
"2018-09-14",4180
"2018-09-17",4060
"2018-09-18",4075
"2018-09-19",4030
"2018-09-20",4030
"2018-09-21",3960
"2018-09-27",3870
"2018-09-28",3790
"2018-10-01",3700
"2018-10-02",3440
"2018-10-04",3280
"2018-10-05",3470
"2018-10-08",3415
"2018-10-10",3205
"2018-10-11",2900
"2018-10-12",3045
"2018-10-15",3165
"2018-10-16",3160
"2018-10-17",3180
"2018-10-18",3080
"2018-10-19",3070
"2018-10-22",3100
"2018-10-23",2975
"2018-10-24",2850
"2018-10-25",2665
"2018-10-26",2780
"2018-10-29",2580
"2018-10-30",2580
"2018-10-31",2670
"2018-11-01",2740
"2018-11-02",2840
"2018-11-05",2945
"2018-11-06",3010
"2018-11-07",2950
"2018-11-08",2950
"2018-11-09",2905
"2018-11-12",2930
"2018-11-13",2880
"2018-11-14",2800
"2018-11-15",2760
"2018-11-16",2770
"2018-11-19",2840
"2018-11-20",3310
"2018-11-21",3150
"2018-11-22",3125
"2018-11-23",3045
"2018-11-26",3080
"2018-11-27",3110
"2018-11-28",3265
"2018-11-29",3245
"2018-11-30",3370
"2018-12-03",3975
"2018-12-04",3970
"2018-12-05",3980
"2018-12-06",3745
"2018-12-07",3650
"2018-12-10",3495
"2018-12-11",3495
"2018-12-12",3500
"2018-12-13",3575
"2018-12-14",3405
"2018-12-17",3445
"2018-12-18",3440
"2018-12-19",3675
"2018-12-20",3605
"2018-12-21",3725
"2018-12-24",3795
"2018-12-26",3435
"2018-12-27",3455
"2018-12-28",3485
"2019-01-02",3505
"2019-01-03",3625
"2019-01-04",3640
"2019-01-07",3625
"2019-01-08",3605
"2019-01-09",3620
"2019-01-10",3565
"2019-01-11",3530
"2019-01-14",3535
"2019-01-15",3565
"2019-01-16",3680
"2019-01-17",3665
"2019-01-18",3685
"2019-01-21",3660
"2019-01-22",3660
"2019-01-23",3580
"2019-01-24",3585
"2019-01-25",3615
"2019-01-28",3620
"2019-01-29",3600
"2019-01-30",3600
"2019-01-31",3550
"2019-02-01",3480
"2019-02-07",3475
"2019-02-08",3550
"2019-02-11",3530
"2019-02-12",3485
"2019-02-13",3515
"2019-02-14",3540
"2019-02-15",3785
"2019-02-18",3840
"2019-02-19",3755
"2019-02-20",3715
"2019-02-21",3680
"2019-02-22",3710
"2019-02-25",3690
"2019-02-26",3685
"2019-02-27",3655
"2019-02-28",3480
"2019-03-04",3450
"2019-03-05",3315
"2019-03-06",3235
"2019-03-07",3165
"2019-03-08",3045
"2019-03-11",2965
"2019-03-12",3035
"2019-03-13",2915
"2019-03-14",2895
"2019-03-15",2700
"2019-03-18",3510
"2019-03-19",3450
"2019-03-20",3340
"2019-03-21",3235
"2019-03-22",3125
"2019-03-25",3080
"2019-03-26",3140
"2019-03-27",3190
"2019-03-28",3160
"2019-03-29",3150
"2019-04-01",3115
"2019-04-02",3190
"2019-04-03",3200
"2019-04-04",3625
"2019-04-05",3495
"2019-04-08",3555
"2019-04-09",4110
"2019-04-10",4090
"2019-04-11",4120
"2019-04-12",4010
"2019-04-15",3900
"2019-04-16",3910
"2019-04-17",3965
"2019-04-18",3875
"2019-04-19",3965
"2019-04-22",3985
"2019-04-23",3970
"2019-04-24",3950
"2019-04-25",3955
"2019-04-26",4035
"2019-04-29",3885
"2019-04-30",3900
"2019-05-02",3900
"2019-05-03",4050
"2019-05-07",4260
"2019-05-08",4100
"2019-05-09",3805
"2019-05-10",3745
"2019-05-13",3650
"2019-05-14",3780
"2019-05-15",3790
"2019-05-16",3545
"2019-05-17",3270
"2019-05-20",3265
"2019-05-21",3420
"2019-05-22",3425
"2019-05-23",3310
"2019-05-24",3195
"2019-05-27",3195
"2019-05-28",3185
"2019-05-29",3135
"2019-05-30",3100
"2019-05-31",3135
"2019-06-03",3280
"2019-06-04",3350
"2019-06-05",3650
"2019-06-07",3845
"2019-06-10",4000
"2019-06-11",3945
"2019-06-12",3965
"2019-06-13",3975
"2019-06-14",3975
"2019-06-17",3985
"2019-06-18",3950
"2019-06-19",4195
"2019-06-20",4275
"2019-06-21",4275
"2019-06-24",4020
"2019-06-25",3850
"2019-06-26",3840
"2019-06-27",3880
"2019-06-28",3835
"2019-07-01",3900
"2019-07-02",3985
"2019-07-03",3870
"2019-07-04",4260
"2019-07-05",5530
"2019-07-08",5100
"2019-07-09",4535
"2019-07-10",4750
"2019-07-11",4670
"2019-07-12",4830
"2019-07-15",4905
"2019-07-16",4850
"2019-07-17",4505
"2019-07-18",4250
"2019-07-19",4775
"2019-07-22",4800
"2019-07-23",5080
"2019-07-24",5240
"2019-07-25",5100
"2019-07-26",5090
"2019-07-29",4940
"2019-07-30",4910
"2019-07-31",5600
"2019-08-01",5800
"2019-08-02",5710
"2019-08-05",4635
"2019-08-06",4245
"2019-08-07",4995
"2019-08-08",5090
"2019-08-09",5700
"2019-08-12",4965
"2019-08-13",4590
"2019-08-14",4465
"2019-08-16",4570
"2019-08-19",4250
"2019-08-20",4020
"2019-08-21",3995
"2019-08-22",3820
"2019-08-23",3750
"2019-08-26",3540
"2019-08-27",3495
"2019-08-28",3700
"2019-08-29",3580
"2019-08-30",3680
"2019-09-02",3770
"2019-09-03",3760
"2019-09-04",3845
"2019-09-05",3760
"2019-09-06",3785
"2019-09-09",3545
"2019-09-10",3685
"2019-09-11",3695
"2019-09-16",3760
"2019-09-17",3835
"2019-09-18",3830
"2019-09-19",3820
"2019-09-20",3830
"2019-09-23",3860
"2019-09-24",3880
"2019-09-25",3720
"2019-09-26",3700
"2019-09-27",3675
"2019-09-30",3485
"2019-10-01",3585
"2019-10-02",3570
"2019-10-04",3525
"2019-10-07",3425
"2019-10-08",3505
"2019-10-10",3530
"2019-10-11",3450
"2019-10-14",3430
