"","Price"
"2018-04-24",2500
"2018-04-25",2425
"2018-04-26",2295
"2018-04-27",2295
"2018-04-30",2295
"2018-05-02",2295
"2018-05-03",2295
"2018-05-04",2295
"2018-05-08",2295
"2018-05-09",2295
"2018-05-10",2295
"2018-05-11",2295
"2018-05-14",2295
"2018-05-15",2295
"2018-05-16",2295
"2018-05-17",2295
"2018-05-18",2295
"2018-05-21",2295
"2018-05-23",2295
"2018-05-24",2295
"2018-05-25",2430
"2018-05-28",2215
"2018-05-29",2220
"2018-05-30",2155
"2018-05-31",2190
"2018-06-01",2160
"2018-06-04",2125
"2018-06-05",2155
"2018-06-07",2160
"2018-06-08",2125
"2018-06-11",2085
"2018-06-12",2050
"2018-06-14",2010
"2018-06-15",2010
"2018-06-18",1930
"2018-06-19",1865
"2018-06-20",1910
"2018-06-21",1920
"2018-06-22",1910
"2018-06-25",1935
"2018-06-26",1915
"2018-06-27",1890
"2018-06-28",1855
"2018-06-29",1855
"2018-07-02",1785
"2018-07-03",1805
"2018-07-04",1840
"2018-07-05",1850
"2018-07-06",1860
"2018-07-09",1940
"2018-07-10",1995
"2018-07-11",1990
"2018-07-12",2040
"2018-07-13",2065
"2018-07-16",2095
"2018-07-17",2195
"2018-07-18",2185
"2018-07-19",2150
"2018-07-20",2125
"2018-07-23",2155
"2018-07-24",2160
"2018-07-25",2115
"2018-07-26",2175
"2018-07-27",2270
"2018-07-30",2290
"2018-07-31",2305
"2018-08-01",2375
"2018-08-02",2375
"2018-08-03",2450
"2018-08-06",2520
"2018-08-07",2435
"2018-08-08",2430
"2018-08-09",2300
"2018-08-10",2315
"2018-08-13",2260
"2018-08-14",2355
"2018-08-16",2405
"2018-08-17",2380
"2018-08-20",2370
"2018-08-21",2345
"2018-08-22",2370
"2018-08-23",2355
"2018-08-24",2375
"2018-08-27",2370
"2018-08-28",2405
"2018-08-29",2430
"2018-08-30",2365
"2018-08-31",2380
"2018-09-03",2350
"2018-09-04",2390
"2018-09-05",2365
"2018-09-06",2305
"2018-09-07",2305
"2018-09-10",2370
"2018-09-11",2340
"2018-09-12",2355
"2018-09-13",2370
"2018-09-14",2360
"2018-09-17",2310
"2018-09-18",2355
"2018-09-19",2320
"2018-09-20",2300
"2018-09-21",2350
"2018-09-27",2370
"2018-09-28",2375
"2018-10-01",2345
"2018-10-02",2335
"2018-10-04",2255
"2018-10-05",2255
"2018-10-08",2200
"2018-10-10",2115
"2018-10-11",2015
"2018-10-12",2045
"2018-10-15",2050
"2018-10-16",2130
"2018-10-17",2170
"2018-10-18",2150
"2018-10-19",2180
"2018-10-22",2170
"2018-10-23",2105
"2018-10-24",2070
"2018-10-25",2045
"2018-10-26",1995
"2018-10-29",1780
"2018-10-30",1820
"2018-10-31",1880
"2018-11-01",1930
"2018-11-02",1955
"2018-11-05",1990
"2018-11-06",2055
"2018-11-07",2060
"2018-11-08",2080
"2018-11-09",2050
"2018-11-12",1995
"2018-11-13",1955
"2018-11-14",2010
"2018-11-15",1960
"2018-11-16",1990
"2018-11-19",1980
"2018-11-20",1985
"2018-11-21",1920
"2018-11-22",1925
"2018-11-23",1920
"2018-11-26",1930
"2018-11-27",1940
"2018-11-28",1930
"2018-11-29",1925
"2018-11-30",1880
"2018-12-03",1900
"2018-12-04",1895
"2018-12-05",1895
"2018-12-06",1835
"2018-12-07",1820
"2018-12-10",1770
"2018-12-11",1780
"2018-12-12",1825
"2018-12-13",1805
"2018-12-14",1790
"2018-12-17",1740
"2018-12-18",1680
"2018-12-19",1700
"2018-12-20",1690
"2018-12-21",1665
"2018-12-24",1670
"2018-12-26",1685
"2018-12-27",1690
"2018-12-28",1830
"2019-01-02",1840
"2019-01-03",1900
"2019-01-04",1845
"2019-01-07",1850
"2019-01-08",1880
"2019-01-09",1855
"2019-01-10",1835
"2019-01-11",1870
"2019-01-14",1870
"2019-01-15",1895
"2019-01-16",1880
"2019-01-17",1830
"2019-01-18",1875
"2019-01-21",1875
"2019-01-22",1905
"2019-01-23",1905
"2019-01-24",1885
"2019-01-25",1880
"2019-01-28",1885
"2019-01-29",1870
"2019-01-30",1840
"2019-01-31",1835
"2019-02-01",1825
"2019-02-07",1825
"2019-02-08",1825
"2019-02-11",1850
"2019-02-12",1810
"2019-02-13",1790
"2019-02-14",1795
"2019-02-15",1780
"2019-02-18",1865
"2019-02-19",1855
"2019-02-20",1865
"2019-02-21",1845
"2019-02-22",1880
"2019-02-25",1840
"2019-02-26",1840
"2019-02-27",1880
"2019-02-28",1820
"2019-03-04",1815
"2019-03-05",1895
"2019-03-06",1870
"2019-03-07",1855
"2019-03-08",1815
"2019-03-11",1815
"2019-03-12",1835
"2019-03-13",1810
"2019-03-14",1845
"2019-03-15",1810
"2019-03-18",1810
"2019-03-19",1820
"2019-03-20",1815
"2019-03-21",1795
"2019-03-22",1795
"2019-03-25",1765
"2019-03-26",1765
"2019-03-27",1775
"2019-03-28",1770
"2019-03-29",1770
"2019-04-01",1805
"2019-04-02",1780
"2019-04-03",1825
"2019-04-04",1870
"2019-04-05",1860
"2019-04-08",1845
"2019-04-09",1825
"2019-04-10",1810
"2019-04-11",1810
"2019-04-12",1835
"2019-04-15",1820
"2019-04-16",1825
"2019-04-17",1845
"2019-04-18",1850
"2019-04-19",1840
"2019-04-22",1830
"2019-04-23",1835
"2019-04-24",1900
"2019-04-25",1850
"2019-04-26",1855
"2019-04-29",1855
"2019-04-30",1820
"2019-05-02",1825
"2019-05-03",1825
"2019-05-07",1815
"2019-05-08",1815
"2019-05-09",1810
"2019-05-10",1775
"2019-05-13",1765
"2019-05-14",1765
"2019-05-15",1765
"2019-05-16",1760
"2019-05-17",1770
"2019-05-20",1745
"2019-05-21",1755
"2019-05-22",1755
"2019-05-23",1755
"2019-05-24",1680
"2019-05-27",1680
"2019-05-28",1720
"2019-05-29",1660
"2019-05-30",1680
"2019-05-31",1735
"2019-06-03",1685
"2019-06-04",1690
"2019-06-05",1735
"2019-06-07",1740
"2019-06-10",1740
"2019-06-11",1760
"2019-06-12",1820
"2019-06-13",1810
"2019-06-14",1855
"2019-06-17",1830
"2019-06-18",1885
"2019-06-19",1920
"2019-06-20",1890
"2019-06-21",1910
"2019-06-24",1835
"2019-06-25",1840
"2019-06-26",1790
"2019-06-27",1780
"2019-06-28",1815
"2019-07-01",1800
"2019-07-02",1805
"2019-07-03",1800
"2019-07-04",1810
"2019-07-05",1785
"2019-07-08",1760
"2019-07-09",1765
"2019-07-10",1750
"2019-07-11",1800
"2019-07-12",1850
"2019-07-15",1860
"2019-07-16",1855
"2019-07-17",1855
"2019-07-18",1885
"2019-07-19",1905
"2019-07-22",1890
"2019-07-23",1895
"2019-07-24",1870
"2019-07-25",1870
"2019-07-26",1890
"2019-07-29",1840
"2019-07-30",1885
"2019-07-31",1895
"2019-08-01",1860
"2019-08-02",1870
"2019-08-05",1770
"2019-08-06",1765
"2019-08-07",1765
"2019-08-08",1795
"2019-08-09",1920
"2019-08-12",2020
"2019-08-13",1965
"2019-08-14",1970
"2019-08-16",1885
"2019-08-19",1890
"2019-08-20",1900
"2019-08-21",1945
"2019-08-22",1945
"2019-08-23",1950
"2019-08-26",1865
"2019-08-27",1875
"2019-08-28",1900
"2019-08-29",1890
"2019-08-30",1910
"2019-09-02",1905
"2019-09-03",1900
"2019-09-04",1940
"2019-09-05",1970
"2019-09-06",1950
"2019-09-09",1965
"2019-09-10",1975
"2019-09-11",1990
"2019-09-16",2130
"2019-09-17",2160
"2019-09-18",2210
"2019-09-19",2220
"2019-09-20",2150
"2019-09-23",2115
"2019-09-24",2100
"2019-09-25",2095
"2019-09-26",2180
"2019-09-27",2140
"2019-09-30",2075
"2019-10-01",2070
"2019-10-02",2000
"2019-10-04",2025
"2019-10-07",2070
"2019-10-08",2150
"2019-10-10",2120
"2019-10-11",2055
"2019-10-14",1945
"2019-10-15",1980
