"","Price"
"2018-04-24",12550
"2018-04-25",12650
"2018-04-26",12650
"2018-04-27",12700
"2018-04-30",12500
"2018-05-02",12750
"2018-05-03",12850
"2018-05-04",12550
"2018-05-08",12600
"2018-05-09",12650
"2018-05-10",12750
"2018-05-11",12800
"2018-05-14",12800
"2018-05-15",13250
"2018-05-16",12900
"2018-05-17",12850
"2018-05-18",13200
"2018-05-21",13000
"2018-05-23",12750
"2018-05-24",12700
"2018-05-25",12500
"2018-05-28",13250
"2018-05-29",13300
"2018-05-30",12950
"2018-05-31",12850
"2018-06-01",12650
"2018-06-04",12750
"2018-06-05",12800
"2018-06-07",13100
"2018-06-08",13300
"2018-06-11",13400
"2018-06-12",13300
"2018-06-14",13000
"2018-06-15",13000
"2018-06-18",12750
"2018-06-19",13200
"2018-06-20",13100
"2018-06-21",13250
"2018-06-22",13250
"2018-06-25",13950
"2018-06-26",13900
"2018-06-27",13900
"2018-06-28",13650
"2018-06-29",13700
"2018-07-02",13600
"2018-07-03",13850
"2018-07-04",13900
"2018-07-05",13750
"2018-07-06",13800
"2018-07-09",13850
"2018-07-10",14000
"2018-07-11",14050
"2018-07-12",14350
"2018-07-13",14100
"2018-07-16",13600
"2018-07-17",13750
"2018-07-18",13400
"2018-07-19",13300
"2018-07-20",13450
"2018-07-23",13000
"2018-07-24",12900
"2018-07-25",12900
"2018-07-26",13000
"2018-07-27",12800
"2018-07-30",12900
"2018-07-31",13100
"2018-08-01",12750
"2018-08-02",12750
"2018-08-03",12850
"2018-08-06",12900
"2018-08-07",12850
"2018-08-08",12950
"2018-08-09",12750
"2018-08-10",12800
"2018-08-13",12950
"2018-08-14",13200
"2018-08-16",13300
"2018-08-17",13050
"2018-08-20",13100
"2018-08-21",13000
"2018-08-22",13250
"2018-08-23",13250
"2018-08-24",13300
"2018-08-27",13250
"2018-08-28",13200
"2018-08-29",13400
"2018-08-30",13150
"2018-08-31",13300
"2018-09-03",13400
"2018-09-04",13200
"2018-09-05",13300
"2018-09-06",13200
"2018-09-07",13300
"2018-09-10",13300
"2018-09-11",13250
"2018-09-12",12950
"2018-09-13",13250
"2018-09-14",13150
"2018-09-17",13000
"2018-09-18",13650
"2018-09-19",13450
"2018-09-20",13450
"2018-09-21",13150
"2018-09-27",13850
"2018-09-28",14000
"2018-10-01",14100
"2018-10-02",14050
"2018-10-04",14150
"2018-10-05",14200
"2018-10-08",14350
"2018-10-10",14150
"2018-10-11",13550
"2018-10-12",13750
"2018-10-15",13500
"2018-10-16",13800
"2018-10-17",13750
"2018-10-18",13850
"2018-10-19",13800
"2018-10-22",13900
"2018-10-23",13700
"2018-10-24",13550
"2018-10-25",13100
"2018-10-26",12900
"2018-10-29",12850
"2018-10-30",11950
"2018-10-31",12400
"2018-11-01",11950
"2018-11-02",11850
"2018-11-05",11250
"2018-11-06",11250
"2018-11-07",11250
"2018-11-08",11250
"2018-11-09",11350
"2018-11-12",11200
"2018-11-13",10700
"2018-11-14",11000
"2018-11-15",11200
"2018-11-16",11350
"2018-11-19",11350
"2018-11-20",11300
"2018-11-21",11350
"2018-11-22",11300
"2018-11-23",11150
"2018-11-26",11000
"2018-11-27",11000
"2018-11-28",11000
"2018-11-29",11100
"2018-11-30",11450
"2018-12-03",11650
"2018-12-04",11550
"2018-12-05",11650
"2018-12-06",11400
"2018-12-07",11250
"2018-12-10",11150
"2018-12-11",11150
"2018-12-12",11400
"2018-12-13",11100
"2018-12-14",11650
"2018-12-17",11800
"2018-12-18",11800
"2018-12-19",11800
"2018-12-20",11700
"2018-12-21",11300
"2018-12-24",11600
"2018-12-26",11650
"2018-12-27",11450
"2018-12-28",11500
"2019-01-02",11600
"2019-01-03",11600
"2019-01-04",11700
"2019-01-07",11600
"2019-01-08",11500
"2019-01-09",11600
"2019-01-10",11500
"2019-01-11",11500
"2019-01-14",11450
"2019-01-15",11450
"2019-01-16",11350
"2019-01-17",11400
"2019-01-18",11500
"2019-01-21",11400
"2019-01-22",11400
"2019-01-23",11650
"2019-01-24",11400
"2019-01-25",11300
"2019-01-28",11400
