"","Price"
"2018-04-24",4696
"2018-04-25",4569
"2018-04-26",4550
"2018-04-27",4505
"2018-04-30",4468
"2018-05-02",4778
"2018-05-03",4741
"2018-05-04",4814
"2018-05-08",5415
"2018-05-09",5096
"2018-05-10",5251
"2018-05-11",5196
"2018-05-14",5351
"2018-05-15",5369
"2018-05-16",4987
"2018-05-17",4987
"2018-05-18",5151
"2018-05-21",5042
"2018-05-23",4942
"2018-05-24",4687
"2018-05-25",4559
"2018-05-28",4896
"2018-05-29",4732
"2018-05-30",4614
"2018-05-31",4769
"2018-06-01",4705
"2018-06-04",4696
"2018-06-05",4578
"2018-06-07",4687
"2018-06-08",4587
"2018-06-11",4687
"2018-06-12",4569
"2018-06-14",4455
"2018-06-15",4660
"2018-06-18",4496
"2018-06-19",4496
"2018-06-20",4587
"2018-06-21",4569
"2018-06-22",4641
"2018-06-25",4723
"2018-06-26",4641
"2018-06-27",4587
"2018-06-28",4532
"2018-06-29",4368
"2018-07-02",4778
"2018-07-03",4942
"2018-07-04",4942
"2018-07-05",4541
"2018-07-06",4505
"2018-07-09",4336
"2018-07-10",4437
"2018-07-11",4459
"2018-07-12",4523
"2018-07-13",4459
"2018-07-16",4455
"2018-07-17",4596
"2018-07-18",4468
"2018-07-19",4487
"2018-07-20",4459
"2018-07-23",4227
"2018-07-24",4277
"2018-07-25",4259
"2018-07-26",4346
"2018-07-27",4368
"2018-07-30",4332
"2018-07-31",4355
"2018-08-01",4387
"2018-08-02",4377
"2018-08-03",4441
"2018-08-06",4459
"2018-08-07",4478
"2018-08-08",4478
"2018-08-09",4473
"2018-08-10",4473
"2018-08-13",4309
"2018-08-14",4314
"2018-08-16",4382
"2018-08-17",4355
"2018-08-20",4250
"2018-08-21",4318
"2018-08-22",4423
"2018-08-23",4437
"2018-08-24",4437
"2018-08-27",4314
"2018-08-28",4414
"2018-08-29",4396
"2018-08-30",4323
"2018-08-31",4291
"2018-09-03",4368
"2018-09-04",4396
"2018-09-05",4396
"2018-09-06",4350
"2018-09-07",4332
"2018-09-10",4387
"2018-09-11",4441
"2018-09-12",4423
"2018-09-13",4455
"2018-09-14",4441
"2018-09-17",4414
"2018-09-18",4377
"2018-09-19",4364
"2018-09-20",4355
"2018-09-21",4309
"2018-09-27",4255
"2018-09-28",4214
"2018-10-01",4195
"2018-10-02",4114
"2018-10-04",3913
"2018-10-05",3795
"2018-10-08",3745
"2018-10-10",3504
"2018-10-11",3313
"2018-10-12",3422
"2018-10-15",3499
"2018-10-16",3567
"2018-10-17",3581
"2018-10-18",3572
"2018-10-19",3531
"2018-10-22",3554
"2018-10-23",3458
"2018-10-24",3258
"2018-10-25",3058
"2018-10-26",3285
"2018-10-29",2912
"2018-10-30",2794
"2018-10-31",3094
"2018-11-01",3131
"2018-11-02",3213
"2018-11-05",3258
"2018-11-06",3203
"2018-11-07",3167
"2018-11-08",3203
"2018-11-09",3203
"2018-11-12",3094
"2018-11-13",3026
"2018-11-14",2985
"2018-11-15",3003
"2018-11-16",3035
"2018-11-19",3071
"2018-11-20",3144
"2018-11-21",3203
"2018-11-22",3162
"2018-11-23",3103
"2018-11-26",3071
"2018-11-27",3076
"2018-11-28",3094
"2018-11-29",3244
"2018-11-30",3172
"2018-12-03",3194
"2018-12-04",3294
"2018-12-05",3258
"2018-12-06",3467
"2018-12-07",3508
"2018-12-10",3385
"2018-12-11",3317
"2018-12-12",3495
"2018-12-13",3558
"2018-12-14",3690
"2018-12-17",3636
"2018-12-18",3549
"2018-12-19",3604
"2018-12-20",3517
"2018-12-21",3454
"2018-12-24",3317
"2018-12-26",3390
"2018-12-27",3410
"2018-12-28",3385
"2019-01-02",3315
"2019-01-03",3270
"2019-01-04",3235
"2019-01-07",3350
"2019-01-08",3380
"2019-01-09",3475
"2019-01-10",3470
"2019-01-11",3505
"2019-01-14",3565
"2019-01-15",3580
"2019-01-16",3505
"2019-01-17",3425
"2019-01-18",3555
"2019-01-21",3550
"2019-01-22",3545
"2019-01-23",3555
"2019-01-24",3710
"2019-01-25",3705
"2019-01-28",3675
"2019-01-29",3565
"2019-01-30",3665
"2019-01-31",3700
"2019-02-01",3695
"2019-02-07",3855
"2019-02-08",3760
"2019-02-11",3650
"2019-02-12",3675
"2019-02-13",3730
"2019-02-14",3710
"2019-02-15",3670
"2019-02-18",3740
"2019-02-19",3745
"2019-02-20",3800
"2019-02-21",3730
"2019-02-22",3705
"2019-02-25",3725
"2019-02-26",3675
"2019-02-27",3745
"2019-02-28",3590
"2019-03-04",3600
"2019-03-05",3550
"2019-03-06",3550
"2019-03-07",3435
"2019-03-08",3390
"2019-03-11",3385
"2019-03-12",3425
"2019-03-13",3375
"2019-03-14",3425
"2019-03-15",3260
"2019-03-18",3300
"2019-03-19",3320
"2019-03-20",3270
"2019-03-21",3160
"2019-03-22",3200
"2019-03-25",3130
"2019-03-26",3155
"2019-03-27",3140
"2019-03-28",3120
"2019-03-29",3130
"2019-04-01",3195
"2019-04-02",3215
"2019-04-03",3235
"2019-04-04",3290
"2019-04-05",3345
"2019-04-08",3270
"2019-04-09",3365
"2019-04-10",3365
"2019-04-11",3430
"2019-04-12",3410
"2019-04-15",3380
"2019-04-16",3315
"2019-04-17",3365
"2019-04-18",3325
"2019-04-19",3355
"2019-04-22",3335
"2019-04-23",3270
"2019-04-24",3245
"2019-04-25",3255
"2019-04-26",3240
"2019-04-29",3260
"2019-04-30",3255
"2019-05-02",3350
"2019-05-03",3355
"2019-05-07",3345
"2019-05-08",3340
"2019-05-09",3250
"2019-05-10",3210
"2019-05-13",3240
"2019-05-14",3295
"2019-05-15",3365
"2019-05-16",3370
"2019-05-17",3430
"2019-05-20",3275
"2019-05-21",3265
"2019-05-22",3450
"2019-05-23",3420
"2019-05-24",3260
"2019-05-27",3215
"2019-05-28",3265
"2019-05-29",3160
"2019-05-30",3150
"2019-05-31",3150
"2019-06-03",3255
"2019-06-04",3350
"2019-06-05",3395
"2019-06-07",3395
"2019-06-10",3385
"2019-06-11",3395
"2019-06-12",3400
"2019-06-13",3670
"2019-06-14",3545
"2019-06-17",3525
"2019-06-18",3680
"2019-06-19",3810
