"","Price"
"2018-04-24",64157
"2018-04-25",62889
"2018-04-26",63290
"2018-04-27",62623
"2018-04-30",69358
"2018-05-02",66291
"2018-05-03",61622
"2018-05-04",66624
"2018-05-08",64957
"2018-05-09",72359
"2018-05-10",71026
"2018-05-11",74360
"2018-05-14",76361
"2018-05-15",80696
"2018-05-16",72359
"2018-05-17",69358
"2018-05-18",71693
"2018-05-21",71359
"2018-05-23",72359
"2018-05-24",69692
"2018-05-25",57954
"2018-05-28",75027
"2018-05-29",76361
"2018-05-30",86031
"2018-05-31",89032
"2018-06-01",83363
"2018-06-04",80696
"2018-06-05",82697
"2018-06-07",81696
"2018-06-08",77695
"2018-06-11",82697
"2018-06-12",79695
"2018-06-14",68358
"2018-06-15",70359
"2018-06-18",73026
"2018-06-19",69692
"2018-06-20",71693
"2018-06-21",69358
"2018-06-22",67358
"2018-06-25",67358
"2018-06-26",61689
"2018-06-27",60022
"2018-06-28",56954
"2018-06-29",59755
"2018-07-02",54820
"2018-07-03",56487
"2018-07-04",55887
"2018-07-05",53153
"2018-07-06",56154
"2018-07-09",48751
"2018-07-10",50285
"2018-07-11",52752
"2018-07-12",52952
"2018-07-13",55287
"2018-07-16",54486
"2018-07-17",53819
"2018-07-18",51085
"2018-07-19",52019
"2018-07-20",51419
"2018-07-23",48884
"2018-07-24",54820
"2018-07-25",55487
"2018-07-26",59622
"2018-07-27",61089
"2018-07-30",63223
"2018-07-31",60689
"2018-08-01",61489
"2018-08-02",62356
"2018-08-03",62022
"2018-08-06",60155
"2018-08-07",60489
"2018-08-08",61222
"2018-08-09",62689
"2018-08-10",68025
"2018-08-13",64357
"2018-08-14",67691
"2018-08-16",68025
"2018-08-17",69692
"2018-08-20",69025
"2018-08-21",69358
"2018-08-22",68358
"2018-08-23",69025
"2018-08-24",69358
"2018-08-27",61155
"2018-08-28",59021
"2018-08-29",58554
"2018-08-30",60022
"2018-08-31",60889
"2018-09-03",61489
"2018-09-04",62489
"2018-09-05",62623
"2018-09-06",62356
"2018-09-07",68691
"2018-09-10",74360
"2018-09-11",75694
"2018-09-12",77361
"2018-09-13",76694
"2018-09-14",76694
"2018-09-17",74694
"2018-09-18",75694
"2018-09-19",70359
"2018-09-20",71693
"2018-09-21",80029
"2018-09-27",77028
"2018-09-28",74360
"2018-10-01",75361
"2018-10-02",76361
"2018-10-04",84364
"2018-10-05",82363
"2018-10-08",83697
"2018-10-10",68691
"2018-10-11",63156
"2018-10-12",66024
"2018-10-15",62423
"2018-10-16",64757
"2018-10-17",67024
