"","Price"
"2018-04-24",17750
"2018-04-25",18100
"2018-04-26",18250
"2018-04-27",18750
"2018-04-30",18050
"2018-05-02",17350
"2018-05-03",17400
"2018-05-04",17150
"2018-05-08",16900
"2018-05-09",17750
"2018-05-10",17800
"2018-05-11",17750
"2018-05-14",17250
"2018-05-15",17150
"2018-05-16",16850
"2018-05-17",17150
"2018-05-18",17150
"2018-05-21",17000
"2018-05-23",16900
"2018-05-24",16700
"2018-05-25",16250
"2018-05-28",16300
"2018-05-29",16050
"2018-05-30",15250
"2018-05-31",15650
"2018-06-01",16000
"2018-06-04",15700
"2018-06-05",15850
"2018-06-07",16750
"2018-06-08",21750
"2018-06-11",23150
"2018-06-12",23650
"2018-06-14",24350
"2018-06-15",24050
"2018-06-18",21900
"2018-06-19",26550
"2018-06-20",26500
"2018-06-21",27800
"2018-06-22",28000
"2018-06-25",26350
"2018-06-26",24100
"2018-06-27",23050
"2018-06-28",23900
"2018-06-29",22700
"2018-07-02",23350
"2018-07-03",23300
"2018-07-04",21900
"2018-07-05",22100
"2018-07-06",26050
"2018-07-09",26200
"2018-07-10",26650
"2018-07-11",25100
"2018-07-12",27200
"2018-07-13",26850
"2018-07-16",25900
"2018-07-17",25750
"2018-07-18",25400
"2018-07-19",24850
"2018-07-20",23750
"2018-07-23",22550
"2018-07-24",22700
"2018-07-25",23700
"2018-07-26",24500
"2018-07-27",23300
"2018-07-30",22850
"2018-07-31",23050
"2018-08-01",23000
"2018-08-02",23150
"2018-08-03",22900
"2018-08-06",22300
"2018-08-07",22050
"2018-08-08",21450
"2018-08-09",21800
"2018-08-10",21650
"2018-08-13",20300
"2018-08-14",20750
"2018-08-16",20600
"2018-08-17",20850
"2018-08-20",20900
"2018-08-21",21200
"2018-08-22",20700
"2018-08-23",20400
"2018-08-24",20750
"2018-08-27",20750
"2018-08-28",20800
"2018-08-29",21700
"2018-08-30",21700
"2018-08-31",21550
"2018-09-03",21200
"2018-09-04",22150
"2018-09-05",21250
"2018-09-06",21050
"2018-09-07",20850
"2018-09-10",21050
"2018-09-11",20850
"2018-09-12",20550
"2018-09-13",20650
"2018-09-14",20700
"2018-09-17",20500
"2018-09-18",19900
"2018-09-19",19900
"2018-09-20",19450
"2018-09-21",19400
"2018-09-27",19700
"2018-09-28",19300
"2018-10-01",18900
"2018-10-02",18600
"2018-10-04",18200
"2018-10-05",18050
"2018-10-08",17950
"2018-10-10",17200
"2018-10-11",18000
"2018-10-12",18200
"2018-10-15",17550
"2018-10-16",17900
"2018-10-17",18050
"2018-10-18",17800
"2018-10-19",18150
"2018-10-22",19000
"2018-10-23",18600
"2018-10-24",19000
"2018-10-25",18250
"2018-10-26",17300
"2018-10-29",16350
"2018-10-30",16700
