"","Price"
"2019-11-25",9940
"2019-11-26",12900
"2019-11-27",16750
"2019-11-28",18750
"2019-11-29",17150
"2019-12-02",15200
"2019-12-03",16950
"2019-12-04",14950
"2019-12-05",14500
"2019-12-06",13500
"2019-12-09",12750
"2019-12-10",14700
"2019-12-11",13250
"2019-12-12",13250
"2019-12-13",13800
"2019-12-16",15400
"2019-12-17",15650
"2019-12-18",15250
"2019-12-19",15050
"2019-12-20",14950
"2019-12-23",14300
"2019-12-24",14950
"2019-12-26",15300
"2019-12-27",15300
"2019-12-30",15750
"2020-01-02",19000
"2020-01-03",24700
"2020-01-06",25850
"2020-01-07",24350
"2020-01-08",22600
"2020-01-09",24750
"2020-01-10",25150
"2020-01-13",24250
"2020-01-14",25450
"2020-01-15",26450
"2020-01-16",28450
"2020-01-17",29500
"2020-01-20",30600
"2020-01-21",30600
"2020-01-22",30650
"2020-01-23",30000
"2020-01-28",28250
"2020-01-29",36700
"2020-01-30",41700
"2020-01-31",37800
"2020-02-03",38050
"2020-02-04",41450
"2020-02-05",41400
"2020-02-06",41600
"2020-02-07",41200
"2020-02-10",42500
"2020-02-11",42700
"2020-02-12",42900
"2020-02-13",42200
"2020-02-14",41650
"2020-02-17",39350
"2020-02-18",36500
"2020-02-19",39200
"2020-02-20",39250
"2020-02-21",36350
"2020-02-24",33750
"2020-02-25",36000
"2020-02-26",35400
"2020-02-27",33400
"2020-02-28",32300
"2020-03-02",34200
"2020-03-03",33850
"2020-03-04",34900
"2020-03-05",34750
"2020-03-06",34000
"2020-03-09",31550
"2020-03-10",32600
"2020-03-11",30100
"2020-03-12",28300
"2020-03-13",26150
"2020-03-16",23100
"2020-03-17",23850
"2020-03-18",22800
"2020-03-19",18400
"2020-03-20",20300
"2020-03-23",21000
"2020-03-24",23600
"2020-03-25",24550
"2020-03-26",24250
"2020-03-27",25450
"2020-03-30",26100
"2020-03-31",25700
"2020-04-01",24950
"2020-04-02",26850
"2020-04-03",29000
"2020-04-06",29800
"2020-04-07",29200
"2020-04-08",29650
"2020-04-09",29850
"2020-04-10",29000
"2020-04-13",28400
"2020-04-14",29450
"2020-04-16",30500
"2020-04-17",31950
"2020-04-20",31200
"2020-04-21",30300
"2020-04-22",30300
"2020-04-23",30350
"2020-04-24",29250
"2020-04-27",30400
"2020-04-28",30100
"2020-04-29",31100
"2020-05-04",30950
"2020-05-06",31500
"2020-05-07",31400
"2020-05-08",31500
"2020-05-11",30950
"2020-05-12",30650
"2020-05-13",32300
"2020-05-14",30800
"2020-05-15",31300
"2020-05-18",33750
"2020-05-19",33900
"2020-05-20",34900
"2020-05-21",34400
"2020-05-22",35700
"2020-05-25",35700
"2020-05-26",36300
"2020-05-27",35150
"2020-05-28",33500
"2020-05-29",33450
"2020-06-01",34250
"2020-06-02",34650
"2020-06-03",33850
"2020-06-04",34600
"2020-06-05",35200
"2020-06-08",35200
"2020-06-09",35150
"2020-06-10",35150
"2020-06-11",34900
"2020-06-12",33950
"2020-06-15",30250
"2020-06-16",31500
"2020-06-17",31150
"2020-06-18",31450
"2020-06-19",31900
"2020-06-22",32600
"2020-06-23",32000
"2020-06-24",31700
"2020-06-25",30650
"2020-06-26",31600
"2020-06-29",30400
"2020-06-30",30150
"2020-07-01",30250
"2020-07-02",30350
"2020-07-03",30750
"2020-07-06",30700
"2020-07-07",31250
"2020-07-08",31200
"2020-07-09",30800
"2020-07-10",30400
"2020-07-13",31450
"2020-07-14",31450
"2020-07-15",31350
"2020-07-16",31450
"2020-07-17",31200
"2020-07-20",30700
"2020-07-21",30850
"2020-07-22",30850
"2020-07-23",30500
"2020-07-24",29450
"2020-07-27",28800
"2020-07-28",28950
"2020-07-29",28300
"2020-07-30",28300
"2020-07-31",27850
"2020-08-03",27100
"2020-08-04",28150
"2020-08-05",28950
"2020-08-06",28750
"2020-08-07",29200
"2020-08-10",29200
"2020-08-11",28800
"2020-08-12",28900
"2020-08-13",30300
"2020-08-14",29850
"2020-08-18",27250
"2020-08-19",27450
"2020-08-20",25300
"2020-08-21",24850
"2020-08-24",24650
"2020-08-25",25500
"2020-08-26",25000
"2020-08-27",24400
"2020-08-28",24500
"2020-08-31",24350
"2020-09-01",24900
"2020-09-02",25000
"2020-09-03",25150
"2020-09-04",24550
"2020-09-07",24300
"2020-09-08",24250
"2020-09-09",23500
"2020-09-10",24500
"2020-09-11",24400
"2020-09-14",26050
"2020-09-15",25750
"2020-09-16",25400
"2020-09-17",24850
"2020-09-18",25100
"2020-09-21",24550
"2020-09-22",23900
"2020-09-23",23200
"2020-09-24",21900
"2020-09-25",20900
"2020-09-28",21300
"2020-09-29",21900
"2020-10-05",22200
"2020-10-06",22150
"2020-10-07",22050
"2020-10-08",22150
"2020-10-12",22000
"2020-10-13",21700
"2020-10-14",21450
"2020-10-15",20650
"2020-10-16",20050
"2020-10-19",20200
"2020-10-20",19750
"2020-10-21",20700
"2020-10-22",19900
"2020-10-23",19500
"2020-10-26",18450
"2020-10-27",18800
"2020-10-28",19400
"2020-10-29",18900
"2020-10-30",18950
"2020-11-02",19600
"2020-11-03",19850
"2020-11-04",19850
"2020-11-05",22700
"2020-11-06",22700
"2020-11-09",22650
"2020-11-10",22100
"2020-11-11",21300
"2020-11-12",21700
"2020-11-13",22200
"2020-11-16",22350
"2020-11-17",23050
"2020-11-18",23000
"2020-11-19",23200
"2020-11-20",22950
"2020-11-23",23500
"2020-11-24",23950
"2020-11-25",23200
"2020-11-26",22300
"2020-11-27",22300
"2020-11-30",21900
"2020-12-01",21950
"2020-12-02",22000
"2020-12-03",21650
"2020-12-04",20850
"2020-12-07",20400
"2020-12-08",20600
"2020-12-09",21150
"2020-12-10",21100
"2020-12-11",21000
"2020-12-14",21000
"2020-12-15",20900
"2020-12-16",21100
"2020-12-17",22250
"2020-12-18",28900
"2020-12-21",35250
"2020-12-22",29350
"2020-12-23",26250
"2020-12-24",25200
"2020-12-28",24750
"2020-12-29",25800
"2020-12-30",26750
"2021-01-04",27700
"2021-01-05",27300
"2021-01-06",26750
"2021-01-07",29000
"2021-01-08",28250
"2021-01-11",28600
"2021-01-12",37150
"2021-01-13",34350
"2021-01-14",33250
"2021-01-15",31450
"2021-01-18",32250
"2021-01-19",32000
"2021-01-20",32250
"2021-01-21",33150
"2021-01-22",32100
"2021-01-25",32950
"2021-01-26",33000
"2021-01-27",31800
"2021-01-28",29800
"2021-01-29",27600
"2021-02-01",29200
"2021-02-02",29800
"2021-02-03",30000
"2021-02-04",30300
"2021-02-05",29750
"2021-02-08",28450
"2021-02-09",28750
"2021-02-10",28900
"2021-02-15",31500
"2021-02-16",31100
"2021-02-17",31450
"2021-02-18",40850
"2021-02-19",33400
"2021-02-22",34250
"2021-02-23",32850
"2021-02-24",32500
"2021-02-25",31850
"2021-02-26",30000
"2021-03-02",30750
"2021-03-03",31250
"2021-03-04",30250
"2021-03-05",30850
"2021-03-08",29900
"2021-03-09",29050
"2021-03-10",28950
"2021-03-11",29600
"2021-03-12",30600
"2021-03-15",31250
"2021-03-16",31450
"2021-03-17",31000
"2021-03-18",31450
"2021-03-19",31000
"2021-03-22",30950
"2021-03-23",30250
"2021-03-24",29950
"2021-03-25",29700
"2021-03-26",29550
"2021-03-29",29600
"2021-03-30",29500
"2021-03-31",29000
"2021-04-01",29200
"2021-04-02",29900
"2021-04-05",30250
"2021-04-06",29700
"2021-04-07",29250
"2021-04-08",29150
"2021-04-09",29250
"2021-04-12",29250
"2021-04-13",29650
"2021-04-14",29750
"2021-04-15",29300
"2021-04-16",29500
"2021-04-19",29200
"2021-04-20",29350
"2021-04-21",29650
"2021-04-22",30600
"2021-04-23",30500
