"","Price"
"2018-04-24",1207
"2018-04-25",1338
"2018-04-26",1285
"2018-04-27",1292
"2018-04-30",1303
"2018-05-02",1283
"2018-05-03",1305
"2018-05-04",1301
"2018-05-08",1363
"2018-05-09",1327
"2018-05-10",1434
"2018-05-11",1477
"2018-05-14",1441
"2018-05-15",1454
"2018-05-16",1436
"2018-05-17",1405
"2018-05-18",1418
"2018-05-21",1492
"2018-05-23",1479
"2018-05-24",1501
"2018-05-25",1470
"2018-05-28",1428
"2018-05-29",1381
"2018-05-30",1327
"2018-05-31",1340
"2018-06-01",1465
"2018-06-04",1421
"2018-06-05",1392
"2018-06-07",1485
"2018-06-08",1490
"2018-06-11",1496
"2018-06-12",1496
"2018-06-14",1503
"2018-06-15",1472
"2018-06-18",1441
"2018-06-19",1454
"2018-06-20",1468
"2018-06-21",1476
"2018-06-22",1539
"2018-06-25",1503
"2018-06-26",1425
"2018-06-27",1463
"2018-06-28",1459
"2018-06-29",1481
"2018-07-02",1448
"2018-07-03",1454
"2018-07-04",1450
"2018-07-05",1439
"2018-07-06",1401
"2018-07-09",1408
"2018-07-10",1477
"2018-07-11",1441
"2018-07-12",1427
"2018-07-13",1447
"2018-07-16",1441
"2018-07-17",1439
"2018-07-18",1419
"2018-07-19",1414
"2018-07-20",1370
"2018-07-23",1343
"2018-07-24",1363
"2018-07-25",1341
"2018-07-26",1340
"2018-07-27",1338
"2018-07-30",1340
"2018-07-31",1341
"2018-08-01",1358
"2018-08-02",1343
"2018-08-03",1350
"2018-08-06",1298
"2018-08-07",1247
"2018-08-08",1236
"2018-08-09",1220
"2018-08-10",1225
"2018-08-13",1225
"2018-08-14",1205
"2018-08-16",1211
"2018-08-17",1214
"2018-08-20",1218
"2018-08-21",1232
"2018-08-22",1245
"2018-08-23",1251
"2018-08-24",1236
"2018-08-27",1220
"2018-08-28",1252
"2018-08-29",1252
"2018-08-30",1280
"2018-08-31",1287
"2018-09-03",1272
"2018-09-04",1287
"2018-09-05",1301
"2018-09-06",1314
"2018-09-07",1314
"2018-09-10",1298
"2018-09-11",1298
"2018-09-12",1305
"2018-09-13",1289
"2018-09-14",1258
"2018-09-17",1247
"2018-09-18",1234
"2018-09-19",1240
"2018-09-20",1278
"2018-09-21",1285
"2018-09-27",1298
"2018-09-28",1289
"2018-10-01",1276
"2018-10-02",1231
"2018-10-04",1205
"2018-10-05",1205
"2018-10-08",1187
"2018-10-10",1109
"2018-10-11",1078
"2018-10-12",1089
"2018-10-15",1131
"2018-10-16",1156
"2018-10-17",1156
"2018-10-18",1178
"2018-10-19",1185
"2018-10-22",1191
"2018-10-23",1209
"2018-10-24",1163
"2018-10-25",1180
"2018-10-26",1158
"2018-10-29",1143
"2018-10-30",1145
"2018-10-31",1182
"2018-11-01",1173
"2018-11-02",1120
"2018-11-05",1109
"2018-11-06",1114
"2018-11-07",1113
"2018-11-08",1124
"2018-11-09",1087
"2018-11-12",1089
"2018-11-13",1093
"2018-11-14",1091
"2018-11-15",1087
"2018-11-16",1096
"2018-11-19",1098
"2018-11-20",1100
"2018-11-21",1102
"2018-11-22",1067
"2018-11-23",1075
"2018-11-26",1078
"2018-11-27",1138
"2018-11-28",1109
"2018-11-29",1098
"2018-11-30",1078
"2018-12-03",1085
"2018-12-04",1120
"2018-12-05",1116
"2018-12-06",1091
"2018-12-07",1094
"2018-12-10",1069
"2018-12-11",1073
"2018-12-12",1107
"2018-12-13",1104
"2018-12-14",1082
"2018-12-17",1071
"2018-12-18",1075
"2018-12-19",1075
"2018-12-20",1073
"2018-12-21",1067
"2018-12-24",1039
"2018-12-26",1026
"2018-12-27",1034
"2018-12-28",1030
"2019-01-02",1028
"2019-01-03",1045
"2019-01-04",1035
"2019-01-07",1026
"2019-01-08",1127
"2019-01-09",1100
"2019-01-10",1142
"2019-01-11",1093
"2019-01-14",1087
"2019-01-15",1091
"2019-01-16",1085
"2019-01-17",1082
"2019-01-18",1075
"2019-01-21",1056
"2019-01-22",1064
"2019-01-23",1060
"2019-01-24",1067
"2019-01-25",1062
"2019-01-28",1058
"2019-01-29",1056
"2019-01-30",1055
"2019-01-31",1055
"2019-02-01",1055
"2019-02-07",1075
"2019-02-08",1105
"2019-02-11",1089
"2019-02-12",1109
"2019-02-13",1105
"2019-02-14",1094
"2019-02-15",1091
"2019-02-18",1089
"2019-02-19",1093
"2019-02-20",1094
"2019-02-21",1093
"2019-02-22",1096
"2019-02-25",1107
"2019-02-26",1107
"2019-02-27",1100
"2019-02-28",1428
"2019-03-04",1472
"2019-03-05",1414
"2019-03-06",1340
"2019-03-07",1300
"2019-03-08",1280
"2019-03-11",1276
"2019-03-12",1303
"2019-03-13",1310
"2019-03-14",1310
"2019-03-15",1305
"2019-03-18",1261
"2019-03-19",1249
"2019-03-20",1260
"2019-03-21",1073
"2019-03-22",1084
"2019-03-25",1085
"2019-03-26",1078
"2019-03-27",1096
"2019-03-28",1151
"2019-03-29",1147
"2019-04-01",1171
"2019-04-02",1169
"2019-04-03",1209
"2019-04-04",1245
"2019-04-05",1214
"2019-04-08",1251
"2019-04-09",1222
"2019-04-10",1272
"2019-04-11",1291
"2019-04-12",1298
"2019-04-15",1263
"2019-04-16",1261
"2019-04-17",1396
"2019-04-18",1387
"2019-04-19",1465
"2019-04-22",1467
"2019-04-23",1448
"2019-04-24",1416
"2019-04-25",1389
"2019-04-26",1389
"2019-04-29",1389
"2019-04-30",1389
"2019-05-02",1389
"2019-05-03",1389
"2019-05-07",1389
"2019-05-08",1389
"2019-05-09",1389
"2019-05-10",1389
"2019-05-13",1389
"2019-05-14",1389
"2019-05-15",1389
"2019-05-16",1389
"2019-05-17",1389
"2019-05-20",1665
"2019-05-21",1579
"2019-05-22",1411
"2019-05-23",1311
"2019-05-24",1316
"2019-05-27",1606
"2019-05-28",1706
"2019-05-29",1688
"2019-05-30",1674
"2019-05-31",1724
"2019-06-03",1615
"2019-06-04",1502
"2019-06-05",1575
"2019-06-07",1620
"2019-06-10",1643
"2019-06-11",1674
"2019-06-12",1575
"2019-06-13",1688
"2019-06-14",1661
"2019-06-17",1611
"2019-06-18",1561
"2019-06-19",1570
"2019-06-20",1606
"2019-06-21",1565
"2019-06-24",1756
"2019-06-25",1665
"2019-06-26",1711
"2019-06-27",2223
"2019-06-28",2527
"2019-07-01",2364
"2019-07-02",2441
"2019-07-03",2505
"2019-07-04",2337
"2019-07-05",2405
"2019-07-08",2382
"2019-07-09",2287
"2019-07-10",2178
"2019-07-11",2133
"2019-07-12",2124
"2019-07-15",1915
"2019-07-16",1933
"2019-07-17",2001
"2019-07-18",1702
"2019-07-19",1679
"2019-07-22",1792
"2019-07-23",1833
"2019-07-24",1983
"2019-07-25",1924
"2019-07-26",1933
"2019-07-29",1851
"2019-07-30",1634
"2019-07-31",1570
"2019-08-01",1516
"2019-08-02",1579
"2019-08-05",1602
"2019-08-06",1484
"2019-08-07",1638
"2019-08-08",1706
"2019-08-09",1606
"2019-08-12",1588
"2019-08-13",1652
"2019-08-14",1629
"2019-08-16",1575
"2019-08-19",1448
"2019-08-20",1416
"2019-08-21",1493
"2019-08-22",1330
"2019-08-23",1425
"2019-08-26",1466
"2019-08-27",1411
"2019-08-28",1352
"2019-08-29",1425
"2019-08-30",1475
"2019-09-02",1774
"2019-09-03",1756
"2019-09-04",1951
"2019-09-05",1788
"2019-09-06",1797
"2019-09-09",1724
"2019-09-10",1520
"2019-09-11",1520
"2019-09-16",1457
"2019-09-17",1389
"2019-09-18",1357
"2019-09-19",1352
"2019-09-20",1334
"2019-09-23",1316
"2019-09-24",1316
"2019-09-25",1293
"2019-09-26",1275
"2019-09-27",1225
"2019-09-30",1089
"2019-10-01",1166
"2019-10-02",1121
"2019-10-04",1062
"2019-10-07",998
"2019-10-08",998
"2019-10-10",998
"2019-10-11",1003
"2019-10-14",912
"2019-10-15",944
"2019-10-16",994
"2019-10-17",971
"2019-10-18",939
"2019-10-21",917
"2019-10-22",926
"2019-10-23",912
"2019-10-24",903
"2019-10-25",902
"2019-10-28",884
"2019-10-29",917
"2019-10-30",894
"2019-10-31",844
"2019-11-01",870
"2019-11-04",890
"2019-11-05",900
"2019-11-06",912
"2019-11-07",904
"2019-11-08",904
"2019-11-11",904
"2019-11-12",891
"2019-11-13",882
"2019-11-14",883
"2019-11-15",856
"2019-11-18",864
"2019-11-19",800
"2019-11-20",774
"2019-11-21",758
"2019-11-22",769
"2019-11-25",780
"2019-11-26",800
"2019-11-27",773
"2019-11-28",739
"2019-11-29",747
"2019-12-02",736
"2019-12-03",703
"2019-12-04",684
"2019-12-05",683
"2019-12-06",694
"2019-12-09",688
"2019-12-10",691
"2019-12-11",692
"2019-12-12",710
"2019-12-13",710
"2019-12-16",716
"2019-12-17",708
"2019-12-18",709
"2019-12-19",707
"2019-12-20",667
"2019-12-23",665
"2019-12-24",626
"2019-12-26",644
"2019-12-27",644
"2019-12-30",636
"2020-01-02",645
"2020-01-03",642
"2020-01-06",641
"2020-01-07",644
"2020-01-08",613
"2020-01-09",635
"2020-01-10",636
"2020-01-13",644
"2020-01-14",837
"2020-01-15",845
"2020-01-16",841
"2020-01-17",943
"2020-01-20",825
"2020-01-21",801
"2020-01-22",890
"2020-01-23",1155
"2020-01-28",1070
"2020-01-29",1155
"2020-01-30",1090
"2020-01-31",980
"2020-02-03",915
"2020-02-04",983
"2020-02-05",965
"2020-02-06",972
"2020-02-07",930
"2020-02-10",940
"2020-02-11",936
"2020-02-12",937
"2020-02-13",918
"2020-02-14",909
"2020-02-17",907
"2020-02-18",901
"2020-02-19",883
"2020-02-20",843
"2020-02-21",831
"2020-02-24",801
"2020-02-25",835
"2020-02-26",837
"2020-02-27",791
"2020-02-28",752
"2020-03-02",765
"2020-03-03",769
"2020-03-04",795
"2020-03-05",798
"2020-03-06",769
"2020-03-09",712
"2020-03-10",713
"2020-03-11",687
"2020-03-12",630
"2020-03-13",601
"2020-03-16",560
"2020-03-17",526
"2020-03-18",493
"2020-03-19",415
"2020-03-20",407
"2020-03-23",408
"2020-03-24",424
"2020-03-25",467
"2020-03-26",473
"2020-03-27",486
"2020-03-30",522
"2020-03-31",541
"2020-04-01",565
"2020-04-02",581
"2020-04-03",599
"2020-04-06",736
"2020-04-07",740
"2020-04-08",725
"2020-04-09",722
"2020-04-10",715
"2020-04-13",895
"2020-04-14",843
"2020-04-16",801
"2020-04-17",818
"2020-04-20",810
"2020-04-21",772
"2020-04-22",765
"2020-04-23",762
"2020-04-24",760
"2020-04-27",746
"2020-04-28",755
"2020-04-29",752
"2020-05-04",762
"2020-05-06",788
"2020-05-07",800
"2020-05-08",873
"2020-05-11",800
"2020-05-12",795
"2020-05-13",776
"2020-05-14",771
"2020-05-15",766
"2020-05-18",769
"2020-05-19",798
"2020-05-20",809
"2020-05-21",818
"2020-05-22",798
"2020-05-25",804
"2020-05-26",812
"2020-05-27",815
"2020-05-28",818
"2020-05-29",798
"2020-06-01",814
"2020-06-02",851
"2020-06-03",818
"2020-06-04",826
"2020-06-05",833
"2020-06-08",823
"2020-06-09",811
"2020-06-10",814
"2020-06-11",785
"2020-06-12",759
"2020-06-15",684
"2020-06-16",716
"2020-06-17",714
"2020-06-18",717
"2020-06-19",734
"2020-06-22",717
"2020-06-23",701
"2020-06-24",700
"2020-06-25",699
"2020-06-26",697
"2020-06-29",682
"2020-06-30",699
"2020-07-01",701
"2020-07-02",701
"2020-07-03",706
"2020-07-06",726
"2020-07-07",728
"2020-07-08",729
"2020-07-09",720
"2020-07-10",705
"2020-07-13",704
"2020-07-14",695
"2020-07-15",698
"2020-07-16",713
"2020-07-17",712
"2020-07-20",706
"2020-07-21",709
"2020-07-22",712
"2020-07-23",698
"2020-07-24",662
"2020-07-27",658
"2020-07-28",695
"2020-07-29",762
"2020-07-30",744
"2020-07-31",718
"2020-08-03",694
"2020-08-04",693
"2020-08-05",680
"2020-08-06",678
"2020-08-07",681
"2020-08-10",685
"2020-08-11",685
"2020-08-12",718
"2020-08-13",710
