"","Price"
"2018-04-24",2460
"2018-04-25",2410
"2018-04-26",2440
"2018-04-27",2550
"2018-04-30",2595
"2018-05-02",2400
"2018-05-03",2320
"2018-05-04",2170
"2018-05-08",1945
"2018-05-09",1955
"2018-05-10",1885
"2018-05-11",2040
"2018-05-14",2065
"2018-05-15",2035
"2018-05-16",1960
"2018-05-17",1985
"2018-05-18",1995
"2018-05-21",1960
"2018-05-23",1930
"2018-05-24",1985
"2018-05-25",2000
"2018-05-28",2085
"2018-05-29",2220
"2018-05-30",2885
"2018-05-31",2530
"2018-06-01",2620
"2018-06-04",2445
"2018-06-05",2370
"2018-06-07",2275
"2018-06-08",2285
"2018-06-11",2200
"2018-06-12",2300
"2018-06-14",2395
"2018-06-15",2355
"2018-06-18",2265
"2018-06-19",2310
"2018-06-20",2370
"2018-06-21",2310
"2018-06-22",2290
"2018-06-25",2310
"2018-06-26",2320
"2018-06-27",2255
"2018-06-28",2165
"2018-06-29",2160
"2018-07-02",2055
"2018-07-03",2095
"2018-07-04",2155
"2018-07-05",2070
"2018-07-06",2095
"2018-07-09",2080
"2018-07-10",2105
"2018-07-11",2045
"2018-07-12",2050
"2018-07-13",2095
"2018-07-16",2095
"2018-07-17",2100
"2018-07-18",2070
"2018-07-19",2150
"2018-07-20",2100
"2018-07-23",1990
"2018-07-24",1945
"2018-07-25",1915
"2018-07-26",1945
"2018-07-27",1950
"2018-07-30",1940
"2018-07-31",1980
"2018-08-01",1995
"2018-08-02",2000
"2018-08-03",2020
"2018-08-06",1975
"2018-08-07",1935
"2018-08-08",1930
"2018-08-09",1930
"2018-08-10",1935
"2018-08-13",1860
"2018-08-14",1860
"2018-08-16",1785
"2018-08-17",1760
"2018-08-20",1890
"2018-08-21",1845
"2018-08-22",1845
"2018-08-23",1845
"2018-08-24",1890
"2018-08-27",1895
"2018-08-28",1910
"2018-08-29",1910
"2018-08-30",1885
"2018-08-31",1890
"2018-09-03",1840
"2018-09-04",1865
"2018-09-05",1840
"2018-09-06",1795
"2018-09-07",1775
"2018-09-10",1735
"2018-09-11",1725
"2018-09-12",1710
"2018-09-13",1775
"2018-09-14",1745
"2018-09-17",1700
"2018-09-18",1600
"2018-09-19",1490
"2018-09-20",1490
"2018-09-21",1520
"2018-09-27",1545
"2018-09-28",1505
"2018-10-01",1510
"2018-10-02",1430
"2018-10-04",1405
"2018-10-05",1305
"2018-10-08",1355
"2018-10-10",1325
"2018-10-11",1260
"2018-10-12",1285
"2018-10-15",1230
"2018-10-16",1280
"2018-10-17",1290
"2018-10-18",1280
"2018-10-19",1270
"2018-10-22",1225
"2018-10-23",1200
"2018-10-24",1150
"2018-10-25",1110
"2018-10-26",1075
"2018-10-29",1015
"2018-10-30",1095
"2018-10-31",1090
"2018-11-01",1100
"2018-11-02",1170
"2018-11-05",1135
"2018-11-06",1125
"2018-11-07",1110
"2018-11-08",1140
"2018-11-09",1190
"2018-11-12",1130
"2018-11-13",1120
"2018-11-14",1090
"2018-11-15",1110
"2018-11-16",1105
"2018-11-19",1105
"2018-11-20",1120
"2018-11-21",1080
"2018-11-22",1040
"2018-11-23",1005
"2018-11-26",1015
"2018-11-27",1020
"2018-11-28",1000
"2018-11-29",1050
"2018-11-30",1065
"2018-12-03",1075
"2018-12-04",1065
"2018-12-05",1045
"2018-12-06",1015
"2018-12-07",1025
"2018-12-10",1010
"2018-12-11",1000
"2018-12-12",1010
"2018-12-13",1040
"2018-12-14",1035
"2018-12-17",1050
"2018-12-18",1025
"2018-12-19",1010
"2018-12-20",1010
"2018-12-21",1010
"2018-12-24",1005
"2018-12-26",990
"2018-12-27",998
"2018-12-28",1010
"2019-01-02",1055
"2019-01-03",1040
"2019-01-04",1035
"2019-01-07",1045
"2019-01-08",1015
"2019-01-09",1120
"2019-01-10",1170
"2019-01-11",1140
"2019-01-14",1190
"2019-01-15",1220
"2019-01-16",1195
"2019-01-17",1165
"2019-01-18",1135
"2019-01-21",1165
"2019-01-22",1145
"2019-01-23",1145
"2019-01-24",1135
"2019-01-25",1135
"2019-01-28",1105
"2019-01-29",1075
"2019-01-30",1070
"2019-01-31",1050
"2019-02-01",1070
"2019-02-07",1065
"2019-02-08",1085
"2019-02-11",1065
"2019-02-12",1035
"2019-02-13",1055
"2019-02-14",1055
"2019-02-15",1060
"2019-02-18",1065
"2019-02-19",1155
"2019-02-20",1125
"2019-02-21",1165
"2019-02-22",1130
"2019-02-25",1125
"2019-02-26",1080
"2019-02-27",1060
"2019-02-28",1040
"2019-03-04",1060
"2019-03-05",1035
"2019-03-06",1040
"2019-03-07",1045
"2019-03-08",1040
"2019-03-11",1025
"2019-03-12",1015
"2019-03-13",1020
"2019-03-14",1005
"2019-03-15",997
"2019-03-18",1210
"2019-03-19",1170
"2019-03-20",1095
"2019-03-21",1100
"2019-03-22",1100
"2019-03-25",1115
"2019-03-26",1200
"2019-03-27",1145
"2019-03-28",1245
"2019-03-29",1210
"2019-04-01",1235
"2019-04-02",1320
"2019-04-03",1300
"2019-04-04",1305
"2019-04-05",1310
"2019-04-08",1280
"2019-04-09",1280
"2019-04-10",1245
"2019-04-11",1275
"2019-04-12",1285
"2019-04-15",1290
"2019-04-16",1235
"2019-04-17",1245
"2019-04-18",1200
"2019-04-19",1200
"2019-04-22",1235
"2019-04-23",1200
"2019-04-24",1205
"2019-04-25",1185
"2019-04-26",1180
"2019-04-29",1175
"2019-04-30",1190
"2019-05-02",1170
"2019-05-03",1180
"2019-05-07",1155
"2019-05-08",1150
"2019-05-09",1115
"2019-05-10",1105
"2019-05-13",1120
"2019-05-14",1075
"2019-05-15",1110
"2019-05-16",1080
"2019-05-17",1075
"2019-05-20",1080
"2019-05-21",1100
"2019-05-22",1100
"2019-05-23",1055
"2019-05-24",1060
"2019-05-27",1140
"2019-05-28",1105
"2019-05-29",1065
"2019-05-30",1075
"2019-05-31",1075
"2019-06-03",1120
"2019-06-04",1130
"2019-06-05",1150
"2019-06-07",1170
"2019-06-10",1180
"2019-06-11",1130
"2019-06-12",1225
"2019-06-13",1195
"2019-06-14",1190
"2019-06-17",1155
"2019-06-18",1155
"2019-06-19",1225
"2019-06-20",1230
"2019-06-21",1240
"2019-06-24",1285
"2019-06-25",1290
"2019-06-26",1255
"2019-06-27",1250
"2019-06-28",1195
