"","Price"
"2018-04-24",3530
"2018-04-25",3465
"2018-04-26",3415
"2018-04-27",3430
"2018-04-30",3380
"2018-05-02",3260
"2018-05-03",3240
"2018-05-04",3260
"2018-05-08",3240
"2018-05-09",3255
"2018-05-10",3325
"2018-05-11",3310
"2018-05-14",3355
"2018-05-15",3365
"2018-05-16",3620
"2018-05-17",3710
"2018-05-18",3680
"2018-05-21",3660
"2018-05-23",3650
"2018-05-24",3600
"2018-05-25",3535
"2018-05-28",3640
"2018-05-29",3865
"2018-05-30",3805
"2018-05-31",3820
"2018-06-01",3765
"2018-06-04",3700
"2018-06-05",3685
"2018-06-07",3795
"2018-06-08",3695
"2018-06-11",3640
"2018-06-12",3640
"2018-06-14",3550
"2018-06-15",3585
"2018-06-18",3445
"2018-06-19",3370
"2018-06-20",3450
"2018-06-21",3500
"2018-06-22",3500
"2018-06-25",3500
"2018-06-26",3435
"2018-06-27",3390
"2018-06-28",3395
"2018-06-29",3420
"2018-07-02",3340
"2018-07-03",3355
"2018-07-04",3365
"2018-07-05",3320
"2018-07-06",3285
"2018-07-09",3160
"2018-07-10",3185
"2018-07-11",3160
"2018-07-12",3165
"2018-07-13",3195
"2018-07-16",3295
"2018-07-17",3280
"2018-07-18",3690
"2018-07-19",3740
"2018-07-20",3560
"2018-07-23",3415
"2018-07-24",3450
"2018-07-25",3690
"2018-07-26",3985
"2018-07-27",3970
"2018-07-30",3985
"2018-07-31",3970
"2018-08-01",4360
"2018-08-02",4270
"2018-08-03",4230
"2018-08-06",4145
"2018-08-07",4205
"2018-08-08",4205
"2018-08-09",4300
"2018-08-10",4175
"2018-08-13",3945
"2018-08-14",4220
"2018-08-16",4670
"2018-08-17",4585
"2018-08-20",4490
"2018-08-21",4675
"2018-08-22",4640
"2018-08-23",4820
"2018-08-24",5200
"2018-08-27",5340
"2018-08-28",5720
"2018-08-29",5690
"2018-08-30",5750
"2018-08-31",5530
"2018-09-03",5720
"2018-09-04",5970
"2018-09-05",6000
"2018-09-06",6140
"2018-09-07",6140
"2018-09-10",6140
"2018-09-11",6480
"2018-09-12",6800
"2018-09-13",6670
"2018-09-14",6700
"2018-09-17",6300
"2018-09-18",6100
"2018-09-19",6140
"2018-09-20",6150
"2018-09-21",6350
"2018-09-27",5860
"2018-09-28",5790
"2018-10-01",5900
"2018-10-02",5730
"2018-10-04",5510
"2018-10-05",5490
"2018-10-08",5640
"2018-10-10",5600
"2018-10-11",4895
"2018-10-12",5140
"2018-10-15",4920
"2018-10-16",5130
"2018-10-17",5700
"2018-10-18",5810
"2018-10-19",5690
"2018-10-22",5590
"2018-10-23",5280
"2018-10-24",4960
"2018-10-25",4850
"2018-10-26",4780
"2018-10-29",4405
"2018-10-30",4690
"2018-10-31",4965
"2018-11-01",4915
"2018-11-02",5240
"2018-11-05",5070
"2018-11-06",4945
"2018-11-07",4995
"2018-11-08",5420
"2018-11-09",5490
"2018-11-12",5450
"2018-11-13",5420
"2018-11-14",5830
"2018-11-15",5890
"2018-11-16",5770
"2018-11-19",5260
"2018-11-20",4755
"2018-11-21",4830
"2018-11-22",4650
"2018-11-23",4435
"2018-11-26",4600
"2018-11-27",4785
"2018-11-28",4710
"2018-11-29",4505
"2018-11-30",4775
"2018-12-03",4605
"2018-12-04",4635
"2018-12-05",4540
"2018-12-06",4365
"2018-12-07",4415
"2018-12-10",4305
"2018-12-11",4120
"2018-12-12",4300
"2018-12-13",4305
"2018-12-14",4145
"2018-12-17",3940
"2018-12-18",4005
"2018-12-19",4055
"2018-12-20",4020
"2018-12-21",4000
"2018-12-24",3950
"2018-12-26",3800
"2018-12-27",3850
"2018-12-28",3995
"2019-01-02",3945
"2019-01-03",3785
"2019-01-04",3675
"2019-01-07",3870
"2019-01-08",3900
"2019-01-09",4195
"2019-01-10",4195
"2019-01-11",4195
"2019-01-14",4245
"2019-01-15",4245
"2019-01-16",4335
"2019-01-17",4360
"2019-01-18",4380
"2019-01-21",4360
"2019-01-22",4185
"2019-01-23",4195
"2019-01-24",4320
"2019-01-25",4430
"2019-01-28",4440
"2019-01-29",4445
"2019-01-30",4685
"2019-01-31",4775
"2019-02-01",4720
"2019-02-07",4855
"2019-02-08",4820
"2019-02-11",4865
"2019-02-12",4920
"2019-02-13",5110
"2019-02-14",5270
"2019-02-15",5110
"2019-02-18",5300
"2019-02-19",5300
"2019-02-20",5300
"2019-02-21",5220
"2019-02-22",5240
"2019-02-25",5210
"2019-02-26",4990
"2019-02-27",4900
"2019-02-28",4595
"2019-03-04",4890
"2019-03-05",5380
"2019-03-06",5360
"2019-03-07",5230
"2019-03-08",5040
"2019-03-11",5050
"2019-03-12",5280
"2019-03-13",5290
"2019-03-14",5410
"2019-03-15",5350
"2019-03-18",5320
"2019-03-19",5500
"2019-03-20",6050
"2019-03-21",6310
"2019-03-22",6550
"2019-03-25",6600
"2019-03-26",6600
"2019-03-27",6650
"2019-03-28",6650
"2019-03-29",6680
"2019-04-01",7200
"2019-04-02",7790
"2019-04-03",7580
"2019-04-04",8200
"2019-04-05",8230
"2019-04-08",7850
"2019-04-09",8070
"2019-04-10",8170
"2019-04-11",8000
"2019-04-12",8350
"2019-04-15",8550
"2019-04-16",8210
"2019-04-17",8050
"2019-04-18",7750
"2019-04-19",8050
"2019-04-22",7780
"2019-04-23",7510
"2019-04-24",7400
"2019-04-25",7480
"2019-04-26",7470
"2019-04-29",7320
"2019-04-30",7560
"2019-05-02",7390
"2019-05-03",7420
"2019-05-07",7320
"2019-05-08",7180
"2019-05-09",6890
"2019-05-10",6780
"2019-05-13",6790
"2019-05-14",6880
"2019-05-15",6960
"2019-05-16",6590
"2019-05-17",6410
"2019-05-20",6200
"2019-05-21",6200
"2019-05-22",5960
"2019-05-23",6090
"2019-05-24",6160
"2019-05-27",6260
"2019-05-28",6300
"2019-05-29",6340
"2019-05-30",6290
"2019-05-31",6350
"2019-06-03",6200
"2019-06-04",6200
"2019-06-05",6520
"2019-06-07",6600
"2019-06-10",6300
"2019-06-11",6420
"2019-06-12",6390
"2019-06-13",6450
"2019-06-14",6390
"2019-06-17",6340
"2019-06-18",6300
"2019-06-19",6330
"2019-06-20",6500
"2019-06-21",6520
"2019-06-24",6500
