"","Price"
"2020-09-10",62400
"2020-09-11",81100
"2020-09-14",73800
"2020-09-15",67500
"2020-09-16",66300
"2020-09-17",64600
"2020-09-18",63400
"2020-09-21",59500
"2020-09-22",55800
"2020-09-23",55800
"2020-09-24",51200
"2020-09-25",50200
"2020-09-28",51200
"2020-09-29",56200
"2020-10-05",54200
"2020-10-06",54300
"2020-10-07",54500
"2020-10-08",53000
"2020-10-12",49100
"2020-10-13",49150
"2020-10-14",48250
"2020-10-15",46300
"2020-10-16",45850
"2020-10-19",45050
"2020-10-20",44750
"2020-10-21",46650
"2020-10-22",46500
"2020-10-23",45500
"2020-10-26",44100
"2020-10-27",44050
"2020-10-28",44650
"2020-10-29",44600
"2020-10-30",45150
"2020-11-02",46250
"2020-11-03",46950
"2020-11-04",47000
"2020-11-05",48950
"2020-11-06",49150
"2020-11-09",50000
"2020-11-10",48900
"2020-11-11",48350
"2020-11-12",48650
"2020-11-13",48150
"2020-11-16",48600
"2020-11-17",48000
"2020-11-18",48250
"2020-11-19",47950
"2020-11-20",48250
"2020-11-23",49050
"2020-11-24",49100
"2020-11-25",48450
"2020-11-26",49050
"2020-11-27",49650
"2020-11-30",49450
"2020-12-01",48900
"2020-12-02",47950
"2020-12-03",48150
"2020-12-04",49900
"2020-12-07",49200
"2020-12-08",49150
"2020-12-09",48950
"2020-12-10",47300
"2020-12-11",47500
"2020-12-14",46950
"2020-12-15",46200
"2020-12-16",46350
"2020-12-17",46450
"2020-12-18",46350
"2020-12-21",45900
"2020-12-22",45050
"2020-12-23",44900
"2020-12-24",45250
"2020-12-28",45500
"2020-12-29",45450
"2020-12-30",46000
"2021-01-04",46000
"2021-01-05",46600
"2021-01-06",46050
"2021-01-07",46150
"2021-01-08",47000
"2021-01-11",46700
"2021-01-12",46200
"2021-01-13",46700
"2021-01-14",46650
"2021-01-15",46150
"2021-01-18",45400
"2021-01-19",45650
"2021-01-20",46350
"2021-01-21",46650
"2021-01-22",48050
"2021-01-25",49650
"2021-01-26",48800
"2021-01-27",48750
"2021-01-28",47800
"2021-01-29",47300
"2021-02-01",50800
"2021-02-02",52700
"2021-02-03",52700
"2021-02-04",51000
"2021-02-05",52400
"2021-02-08",55300
"2021-02-09",54100
"2021-02-10",55400
"2021-02-15",55700
"2021-02-16",55500
"2021-02-17",54700
"2021-02-18",54100
"2021-02-19",54900
"2021-02-22",53200
"2021-02-23",52400
"2021-02-24",53700
"2021-02-25",56100
"2021-02-26",54000
"2021-03-02",53000
"2021-03-03",53000
"2021-03-04",52200
"2021-03-05",50900
"2021-03-08",49900
"2021-03-09",49400
"2021-03-10",47950
"2021-03-11",49000
"2021-03-12",50500
"2021-03-15",50400
"2021-03-16",50900
"2021-03-17",51600
"2021-03-18",52300
"2021-03-19",53600
"2021-03-22",53500
"2021-03-23",51800
"2021-03-24",52000
"2021-03-25",52100
"2021-03-26",51900
"2021-03-29",50900
"2021-03-30",53000
"2021-03-31",52400
"2021-04-01",52000
"2021-04-02",51900
"2021-04-05",52400
"2021-04-06",53000
"2021-04-07",54400
"2021-04-08",54600
"2021-04-09",54100
"2021-04-12",54800
"2021-04-13",56000
"2021-04-14",56000
"2021-04-15",57400
"2021-04-16",57900
"2021-04-19",58100
"2021-04-20",57600
"2021-04-21",56000
"2021-04-22",56000
"2021-04-23",57300
